pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
11/2/20,gadph,54,T_296,21.48193435,0.246354126,3,1.146796756,1.047160138,0.947220687,1.061788141
11/2/20,gadph,55,T_297,23.63712304,0.152323006,3,0.644422783,1.152217143,1.042251203,1.16831271
11/2/20,gadph,56,T_298,23.5259963,0.063970068,3,0.27191226,1.14680015,1.0373512,1.162820046
11/2/20,gadph,57,T_299,21.43900041,0.021256705,3,0.0991497,1.045067277,0.945327565,1.059666044
11/2/20,gadph,58,T_300,20.95486435,0.072407585,3,0.345540698,1.021467541,0.923980154,1.035736638
11/2/20,gadph,59,T_301,23.7825409,0.073804946,3,0.310332466,1.159305694,1.048663233,1.175500283
11/2/20,gadph,60,T_302,21.96626041,0.186023691,2,0.846860993,1.070769136,0.968576476,1.085726938
11/2/20,gadph,61,T_303,21.3920295,0.066780443,3,0.312174414,1.042777629,0.943256438,1.057344412
11/2/20,gadph,62,T_304,20.72273219,0.173586539,3,0.837662417,1.010152007,0.913744559,1.024263036
11/2/20,gadph,63,T_305,23.4219694,0.159075675,2,0.679172925,1.141729246,1.032764256,1.157678305
11/2/20,gadph,64,T_306,20.81956934,0.141508929,3,0.679691912,1.014872439,0.918014479,1.029049409
11/2/20,gadph,65,T_307,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,66,T_308,21.25070335,0.100206652,2,0.47154511,1.035888533,0.937024828,1.050359081
11/2/20,gadph,67,T_309,21.04166785,0.072187432,3,0.343068964,1.025698871,0.927807652,1.040027077
11/2/20,gadph,68,T_310,22.20183083,0.176831428,2,0.796472279,1.082252271,0.978963677,1.097370484
11/2/20,gadph,69,T_311,23.43008035,0.092227122,3,0.393627,1.142124624,1.033121899,1.158079206
11/2/20,gadph,70,T_312,22.55553209,0.149382575,3,0.662287966,1.099493822,0.994559719,1.114852885
11/2/20,gadph,71,T_313,26.12786898,0.182420745,3,0.698184552,1.27363125,1.152077723,1.291422876
11/2/20,gadph,72,T_314,20.97633991,0.053537275,3,0.255226964,1.02251439,0.924927094,1.036798112
11/2/20,gadph,73,T_315,21.98489278,0.13571652,2,0.617317178,1.071677391,0.969398049,1.086647881
11/2/20,gadph,74,T_316,21.48366375,0.047147198,3,0.21945604,1.04724444,0.947296943,1.061873621
11/2/20,gadph,75,T_317,20.61469069,0.043612234,3,0.211559003,1.004885407,0.908980596,1.018922866
11/2/20,gadph,76,T_318,20.8013989,0.022487628,2,0.108106326,1.013986701,0.917213275,1.028151297
11/2/20,gadph,77,T_319,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,78,T_320,21.20430974,0.067800943,3,0.319750768,1.033627026,0.934979156,1.048065983
11/2/20,gadph,79,T_321,21.23675233,0.073660145,3,0.346852213,1.035208475,0.936409674,1.049669523
11/2/20,gadph,80,T_322,20.42211625,0.173062656,2,0.847427631,0.995498158,0.900489252,1.009404484
11/2/20,gadph,81,T_323,21.67988834,0.113666656,2,0.524295395,1.05680962,0.955949236,1.071572419
11/2/20,gadph,82,T_324,21.33465516,0.090795148,2,0.425575887,1.039980855,0.940726584,1.054508569
11/2/20,gadph,83,T_325,22.27575831,0.063530046,2,0.28519813,1.085855946,0.982223423,1.101024499
11/2/20,gadph,84,T_326,22.27840866,0.233593245,2,1.04851854,1.085985141,0.982340287,1.101155498
11/2/20,gadph,85,T_327,22.6328365,0.237739618,3,1.050419014,1.103262109,0.997968367,1.118673812
11/2/20,gadph,86,T_328,23.49020978,0.151911369,3,0.646700776,1.145055697,1.035773236,1.161051224
11/2/20,gadph,87,T_329,23.13701542,0.026023076,2,0.112473782,1.127838856,1.020199545,1.143593877
11/2/20,gadph,88,T_330,22.12205056,0.144954818,2,0.655250369,1.078363296,0.97544586,1.093427182
11/2/20,gadph,89,T_331,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,90,T_332,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,91,T_333,22.53482851,0.23764893,3,1.054585038,1.098484603,0.993646819,1.113829569
11/2/20,gadph,92,T_334,22.85487744,0.202227937,2,0.884834924,1.114085735,1.007759001,1.129648636
11/2/20,gadph,93,T_335,21.73869026,0.091058931,2,0.418879565,1.059675983,0.958542038,1.074478823
11/2/20,gadph,94,T_336,20.82075447,0.172619232,3,0.829072896,1.01493021,0.918066736,1.029107986
11/2/20,gadph,95,T_337,21.07164196,0.202390052,2,0.960485435,1.027159991,0.929129325,1.041508608
11/2/20,gadph,96,T_338,21.31411438,0.158314391,2,0.742767859,1.038979572,0.939820863,1.053493299
11/2/20,gadph,97,T_339,20.82401672,0.168821526,3,0.810705868,1.015089231,0.918210581,1.029269229
11/2/20,gadph,98,T_340,20.91472945,0.076554817,3,0.366033027,1.019511122,0.922210453,1.03375289
11/2/20,gadph,99,T_341,20.55292475,0.218780895,3,1.064475727,1.00187456,0.906257099,1.015869959
11/2/20,gadph,100,T_342,20.91824926,0.204608105,2,0.978132074,1.019682698,0.922365654,1.033926863
11/2/20,gadph,101,T_343,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,102,T_344,22.3438387,0.047032842,3,0.210495802,1.089174598,0.985225348,1.10438951
11/2/20,gadph,103,T_345,20.8082707,0.155022176,3,0.745002689,1.014321675,0.917516279,1.02849095
11/2/20,gadph,104,T_346,20.70920187,0.207444953,3,1.001704239,1.009492457,0.913147955,1.023594273
11/2/20,gadph,105,T_347,20.60768047,0.197210766,3,0.956977015,1.004543687,0.908671488,1.018576372
11/2/20,gadph,106,T_348,20.64381202,0.07745143,3,0.375179884,1.006304958,0.910264667,1.020362247
11/2/20,gadph,107,T_349,21.15425784,0.064202647,3,0.303497514,1.031187192,0.932772176,1.045592066
