"pcr_date","pcr_primer","sample","sample_id","Cq","Cq_sd","nsamps","Cq_cv","Cq_relative","Cq_relative_sd3"
"2020-07-31","telo",51,"",13.0301877378559,0.120504189148615,3,0.924807773862849,1.02785696503332,0.104241501902847
"2020-07-31","telo",52,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",53,"",11.6613526019802,0.106067516499201,2,0.909564440073524,0.919879493280974,0.0932908208158416
"2020-07-31","telo",54,"",12.7509784851515,0.0895546056696517,3,0.702335164112603,1.00583217299904,0.102007827881212
"2020-07-31","telo",55,"",12.7139379495372,0.0777399351812583,3,0.611454417111482,1.00291031390648,0.101711503596298
"2020-07-31","telo",56,"",14.1700566148332,0.149675570944938,3,1.05628068407474,1.11777294997512,0.113360452918665
"2020-07-31","telo",57,"",12.665526997164,0.0913812268369454,2,0.721495653970082,0.999091525138282,0.101324215977312
"2020-07-31","telo",58,"",12.4870551925607,0.178025550383514,2,1.42568081615891,0.985013179444879,0.099896441540486
"2020-07-31","telo",59,"",13.3777747334981,0.00040679017116351,2,0.00304079100797612,1.0552755810666,0.107022197867984
"2020-07-31","telo",60,"",12.4563020370156,0.207218778816228,2,1.6635657854189,0.982587286145426,0.0996504162961244
"2020-07-31","telo",61,"",11.930535536892,0.0230067122516508,2,0.192838889591409,0.941113381854453,0.0954442842951356
"2020-07-31","telo",62,"",12.2425350311947,0.035202861939933,2,0.287545527541755,0.965724758126053,0.0979402802495576
"2020-07-31","telo",63,"",12.6366752148204,0.185023516235427,2,1.4641787740056,0.996815617374556,0.101093401718564
"2020-07-31","telo",64,"",12.3219514647435,0.0193946890323805,2,0.157399492181689,0.971989344331829,0.098575611717948
"2020-07-31","telo",65,"",11.3905675781156,0.179359959008638,2,1.57463583599854,0.89851922753458,0.0911245406249244
"2020-07-31","telo",66,"",12.6139507950069,0.187606070405943,3,1.48729033000672,0.99502305278135,0.100911606360055
"2020-07-31","telo",67,"",12.9493880839137,0.0853160961271208,2,0.658842684876391,1.02148326660721,0.10359510467131
"2020-07-31","telo",68,"",12.1526110384569,0.0240586512599307,2,0.197971046582477,0.958631306817549,0.0972208883076552
"2020-07-31","telo",69,"",14.223500454932,0.199448377414576,2,1.40224537585906,1.1219887467379,0.113788003639456
"2020-07-31","telo",70,"",13.4006732358359,0.137739575390672,2,1.02785563804609,1.05708187776703,0.107205385886687
"2020-07-31","telo",71,"",12.3456178345845,0.102814787771311,2,0.832803907822984,0.97385621252801,0.0987649426766756
"2020-07-31","telo",72,"",14.0197282425655,0.20097190957183,2,1.43349361766981,1.10591463545303,0.112157825940524
"2020-07-31","telo",73,"",12.8104277922175,0.07864240560964,2,0.61389367228951,1.01052169747586,0.10248342233774
"2020-07-31","telo",74,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",75,"",12.3694552951525,0.143236868619018,3,1.1579884902058,0.975736576830234,0.0989556423612197
"2020-07-31","telo",76,"",12.8980104551457,0.150404847633361,3,1.16610889839492,1.01743045826412,0.103184083641166
"2020-07-31","telo",77,"",14.6677157831264,0.117949589301558,2,0.804144224264599,1.1570296708017,0.117341726265011
"2020-07-31","telo",78,"",14.4775866918693,0.12556813577856,3,0.867327811264841,1.14203176634816,0.115820693534955
"2020-07-31","telo",79,"",14.1509884386589,0.112717321445214,3,0.79653320284881,1.11626879991332,0.113207907509271
"2020-07-31","telo",80,"",12.7150764946554,0.186915868208622,3,1.47003337563238,1.00300012546969,0.101720611957243
"2020-07-31","telo",81,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",82,"",13.0160068888987,0.233334495283704,3,1.79267341570566,1.02673834075377,0.10412805511119
"2020-07-31","telo",83,"",13.9276008495487,0.129019832057312,3,0.926360781379606,1.09864737388414,0.11142080679639
"2020-07-31","telo",84,"",12.8036843422551,0.0317712073683032,3,0.248141132810116,1.00998975563805,0.102429474738041
"2020-07-31","telo",85,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",86,"",12.5163870566215,0.160378832716614,3,1.2813508562103,0.987326957371856,0.100131096452972
"2020-07-31","telo",87,"",14.9839538893311,0.199046006545118,3,1.32839441455331,1.18197540041134,0.119871631114649
"2020-07-31","telo",88,"",12.181084278675,0.173792050775473,3,1.42673711797335,0.960877354139662,0.0974486742294
"2020-07-31","telo",89,"",12.7889743005471,0.212404910325739,2,1.66084398431117,1.00882938718215,0.102311794404377
"2020-07-31","telo",90,"",12.9049025902624,0.145344845105985,2,1.12627618914115,1.0179741287949,0.1032392207221
"2020-07-31","telo",91,"",15.7875507460421,0.0241941141530169,2,0.153248053116044,1.24536532562705,0.126300405968337
"2020-07-31","telo",92,"",12.4846893985365,0.223386410881411,3,1.78928288682613,0.98482655912025,0.0998775151882923
"2020-07-31","telo",93,"",13.5316711782681,0.175357189085624,3,1.29590193831527,1.06741535493887,0.108253369426145
"2020-07-31","telo",94,"",14.2602932387272,0.155701877257319,3,1.09185606951247,1.12489106248712,0.114082345909817
"2020-07-31","telo",95,"",14.399797402068,0.0245109251057759,2,0.170217152515325,1.13589553370625,0.115198379216544
"2020-07-31","telo",96,"",14.133617974931,0.20896652005086,3,1.47850692173446,1.11489857006799,0.113068943799448
"2020-07-31","telo",97,"",12.9381933789508,0.123329377753335,2,0.953219465354258,1.02060019756023,0.103505547031606
"2020-07-31","telo",98,"",12.5522708197877,0.0686807710152252,3,0.547158135776956,0.99015756707941,0.100418166558302
"2020-07-31","telo",99,"",12.1365108596742,0.22758032354473,3,1.87517092989969,0.957361280534507,0.0970920868773939
"2020-07-31","telo",100,"",13.9065350826541,0.118393178797509,2,0.851349226056921,1.0969856483847,0.111252280661232
"2020-07-31","telo",101,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",102,"",12.4125154758311,0.115779121129729,2,0.932761142213007,0.97913328204405,0.0993001238066492
"2020-07-31","telo",103,"",12.2185617571405,0.14291438465443,2,1.16964981226952,0.963833680483355,0.0977484940571244
"2020-07-31","telo",104,"",12.0660742100986,0.0978865394633234,2,0.811254246898283,0.951805044330051,0.0965285936807888
"2020-07-31","telo",105,"",13.0556649087836,0.223772868867066,3,1.71399059665292,1.02986667418827,0.104445319270269
"2020-07-31","telo",106,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",107,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",108,"",12.4013649902907,0.24539697747966,2,1.97879005796367,0.978253701146462,0.099210919922326
"2020-07-31","telo",109,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",110,"",12.9356772944419,0.0965058395199397,2,0.746043962935021,1.02040172190975,0.103485418355535
"2020-07-31","telo",111,"",14.149897186762,0.203129738853893,3,1.43555628830952,1.11618271896917,0.113199177494096
"2020-07-31","telo",112,"",12.7613017442242,0.120310124639585,2,0.942773135930577,1.00664650000285,0.102090413953793
"2020-07-31","telo",113,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",114,"",12.3767722281664,0.211773073779707,2,1.71105252545381,0.976313756584848,0.0990141778253316
"2020-07-31","telo",115,"",12.4421319189392,0.19840681690452,3,1.59463682106205,0.9814695083472,0.0995370553515139
"2020-07-31","telo",116,"",12.9670550592457,0.164387540986081,3,1.26773226638588,1.02287688610152,0.103736440473966
"2020-07-31","telo",117,"",11.5964083418022,0.155761639480223,2,1.34318863987172,0.914756511823925,0.0927712667344176
"2020-07-31","telo",118,"",10.8614803575848,0.216230794547605,3,1.99080408405477,0.856783375705469,0.0868918428606784
"2020-07-31","telo",119,"",11.9814298292456,0.215028132028219,3,1.79467839058202,0.945128063294857,0.0958514386339648
"2020-07-31","telo",120,"",12.2627506086431,0.225161555065943,3,1.83614233259577,0.967319418348958,0.0981020048691451
"2020-07-31","telo",121,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",122,"",NA,NA,NA,NA,NA,NA
"2020-07-31","telo",123,"",12.289769650517,0.191095398063546,3,1.55491440033221,0.9694507545152,0.0983181572041363
"2020-07-31","telo",124,"",12.9700273567355,0.229757842049253,3,1.77145225472433,1.02311134908383,0.103760218853884
"2020-07-31","telo",125,"",14.0175623461098,0.124794606417216,3,0.890273239639628,1.10574378359714,0.112140498768878
"2020-07-31","telo",126,"",15.2619927345958,0.0852510484792086,3,0.558583993333726,1.20390786749506,0.122095941876767
"2020-07-31","telo",127,"",16.0634925454891,0.0425033945336251,3,0.264596222852923,1.26713237198213,0.128507940363913
"2020-07-31","telo",128,"",12.6770437727524,0.125041167750545,3,0.986359043890851,1,0.101416350182019
