"pcr_date","pcr_primer","sample","sample_id","Cq","Cq_sd","nsamps","Cq_cv","Cq_relative","Cq_relative_sd3"
"2020-07-17","gadph",1,"",21.8227815646241,0.0814975199199765,3,0.373451567934348,0.983558877252872,0.174582252516992
"2020-07-17","gadph",2,"",22.2744823224149,0.132731185093487,2,0.595888978124168,1.00391715691908,0.17819585857932
"2020-07-17","gadph",3,"",21.6153747289871,0.0682995099744838,3,0.315976525185527,0.974210993080106,0.172922997831897
"2020-07-17","gadph",4,"",22.0523139153565,0.00846707815291033,2,0.0383954182105767,0.993903964587915,0.176418511322852
"2020-07-17","gadph",5,"",22.018736626781,0.0798297596755361,3,0.362553769676506,0.992390626787475,0.176149893014248
"2020-07-17","gadph",6,"",NA,NA,NA,NA,NA,NA
"2020-07-17","gadph",7,"",21.8579368699587,0.0307546856885755,3,0.140702600943295,0.985143336710621,0.17486349495967
"2020-07-17","gadph",8,"",22.4492080223505,0.0584428040627474,3,0.260333478154604,1.01179209315243,0.179593664178804
"2020-07-17","gadph",9,"",22.1693434308568,0.0968720914351842,3,0.436964187673465,0.999178517629198,0.177354747446855
"2020-07-17","gadph",10,"",21.9866973031331,0.0922381029654054,3,0.41951777337773,0.990946605497073,0.175893578425065
"2020-07-17","gadph",11,"",21.8227453195666,0.123315452172101,3,0.565077630546942,0.983557243677982,0.174581962556533
"2020-07-17","gadph",12,"",21.915190275637,0.0351847406447297,3,0.160549555820396,0.9877237637401,0.175321522205096
"2020-07-17","gadph",13,"",24.9901923249894,0.0332472952819787,3,0.133041374190356,1.12631496735248,0.199921538599915
"2020-07-17","gadph",14,"",23.4001368827114,0.0934211467725713,3,0.399233334577599,1.05465072322551,0.187201095061691
"2020-07-17","gadph",15,"",22.1903970869929,0.0785559579975582,3,0.354008797993094,1.00012741180797,0.177523176695944
"2020-07-17","gadph",16,"",23.1285389856068,0.148074943517019,3,0.640226101653752,1.04240972993374,0.185028311884854
"2020-07-17","gadph",17,"",24.1171519348066,0.0695932305141614,3,0.288563221321844,1.08696679244537,0.192937215478453
"2020-07-17","gadph",18,"",21.7791287563307,0.129098774219406,2,0.592763721927491,0.981591432956789,0.174233030050645
"2020-07-17","gadph",19,"",22.6808611958171,0.123200285142782,2,0.543190507975523,1.0222327665621,0.181446889566536
"2020-07-17","gadph",20,"",NA,NA,NA,NA,NA,NA
"2020-07-17","gadph",21,"",21.819994747571,0.0609892374239362,2,0.279510779583141,0.983433274627757,0.174559957980568
"2020-07-17","gadph",22,"",21.6313713225652,0.0308153743830374,2,0.142456869347399,0.974931964033004,0.173050970580521
"2020-07-17","gadph",23,"",21.8243598142577,0.025918472542551,2,0.118759371469025,0.983630009405899,0.174594878514062
"2020-07-17","gadph",24,"",21.4684883771971,0.0246348414934687,2,0.114748840536136,0.967590784064929,0.171747907017576
