Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
A1,false,122,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.68670654296875,87.63948059082031,66.35535430908203,75.65032196044922,,
A2,false,6,Target 1,Unknown,SYBR,22.839650263023373,0.9857396628445166,1.6413430903452124,Amp,false,3,14,76.05445098876953,,,,,
A3,false,123,Target 1,Unknown,SYBR,20.50254030604369,0.9748002563711051,1.6285296725685394,Amp,false,3,15,76.18916320800781,,,,,
A4,false,7,Target 1,Unknown,SYBR,21.854463114496795,0.9961555338043532,1.6594376769706087,Amp,false,3,16,76.18916320800781,,,,,
A5,false,124,Target 1,Unknown,SYBR,21.052286206628906,0.9908788643617108,1.6706610186536146,Amp,false,3,15,76.18916320800781,,,,,
A6,false,8,Target 1,Unknown,SYBR,22.504880478178464,0.977105049575092,1.6468767276261553,Amp,false,3,17,76.18916320800781,,,,,
A7,false,125,Target 1,Unknown,SYBR,22.238306895061037,0.9939999137695205,1.658470279238815,Amp,false,3,15,76.18916320800781,,,,,
A8,false,9,Target 1,Unknown,SYBR,22.128876146871868,0.9916027130108285,1.661684376803985,Amp,false,3,16,76.18916320800781,,,,,
A9,false,126,Target 1,Unknown,SYBR,23.53587239447979,0.9960262612522348,1.6623531146153732,Amp,false,3,17,76.18916320800781,,,,,
A10,false,10,Target 1,Unknown,SYBR,22.08014038477529,0.9751661810129335,1.6580917847371148,Amp,false,3,16,76.18916320800781,,,,,
A11,false,127,Target 1,Unknown,SYBR,24.68994189459392,0.996497905985426,1.6770075501758477,Amp,false,3,18,76.32386779785156,,,,,
A12,false,11,Target 1,Unknown,SYBR,21.957796409712522,0.9937465873514543,1.6475407703867406,Amp,false,3,16,76.18916320800781,,,,,
A13,false,128,Target 1,Unknown,SYBR,22.24698988264729,0.9938766042377891,1.6677177668401333,Amp,false,3,15,76.19788360595703,,,,,
A14,false,12,Target 1,Unknown,SYBR,21.943817532910124,0.9955189135634708,1.662882026444157,Amp,false,3,15,76.19788360595703,,,,,
A15,false,1,Target 1,Unknown,SYBR,21.867890489940017,0.987331618097685,1.6647117661324267,Amp,false,3,16,76.19788360595703,,,,,
A16,false,13,Target 1,Unknown,SYBR,25.00514916082551,0.9937752923291574,1.6467910414198776,Amp,false,3,19,76.06307220458984,,,,,
A17,false,2,Target 1,Unknown,SYBR,21.679266329538834,0.9868852052671188,1.6616086075305387,Amp,false,3,14,76.19788360595703,,,,,
A18,false,14,Target 1,Unknown,SYBR,23.499066078791714,0.9939478185253005,1.6375680375762416,Amp,false,3,17,75.92826080322266,,,,,
A19,false,3,Target 1,Unknown,SYBR,21.691606893532914,0.986508442574962,1.654382378524341,Amp,false,3,16,76.19788360595703,,,,,
A20,false,15,Target 1,Unknown,SYBR,22.14315655688722,0.9918176466795425,1.647498843205715,Amp,false,3,16,76.19788360595703,,,,,
A21,false,4,Target 1,Unknown,SYBR,22.644434265097324,0.9874666830924265,1.5984077956299636,Amp,false,3,17,76.19788360595703,,,,,
A22,false,16,Target 1,Unknown,SYBR,23.2374978124421,0.9779885895354204,1.617525508543442,Amp,false,3,17,76.33269500732422,,,,,
A23,false,5,Target 1,Unknown,SYBR,22.039333004363648,0.9887452358279695,1.6309116078286978,Amp,false,3,16,76.33269500732422,,,,,
A24,false,17,Target 1,Unknown,SYBR,24.08298542581427,0.9936084229662663,1.6450984715617962,Amp,false,3,18,76.19788360595703,,,,,
B1,false,122,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,73.22554779052734,89.12129211425781,,,,
B2,false,6,Target 1,Unknown,SYBR,23.463456602063225,0.9862258113419856,1.6493974513551968,Amp,false,3,16,76.18916320800781,,,,,
B3,false,123,Target 1,Unknown,SYBR,20.14400589459165,0.9897485859358508,1.6648612140006236,Amp,false,3,15,76.32386779785156,,,,,
B4,false,7,Target 1,Unknown,SYBR,21.82906655149265,0.9933408117243486,1.671562345631976,Amp,false,3,16,76.18916320800781,,,,,
B5,false,124,Target 1,Unknown,SYBR,21.214264081743977,0.9897456226064131,1.6623190211345475,Amp,false,3,15,76.32386779785156,,,,,
B6,false,8,Target 1,Unknown,SYBR,22.454402001721235,0.9870416731519974,1.6539343786351555,Amp,false,3,16,76.18916320800781,,,,,
B7,false,125,Target 1,Unknown,SYBR,22.190230600183213,0.9945951725607284,1.6699588833294021,Amp,false,3,16,76.32386779785156,,,,,
B8,false,9,Target 1,Unknown,SYBR,22.099266490445082,0.99410359436124,1.6611566894021712,Amp,false,3,16,76.18916320800781,,,,,
B9,false,126,Target 1,Unknown,SYBR,23.41455242891204,0.9946762141715764,1.6528188156511743,Amp,false,3,17,76.18916320800781,,,,,
B10,false,10,Target 1,Unknown,SYBR,21.895713357174408,0.9951747003468167,1.6683161161544973,Amp,false,3,16,76.18916320800781,,,,,
B11,false,127,Target 1,Unknown,SYBR,24.661763693965135,0.995994592236636,1.6819362382041227,Amp,false,3,18,76.18916320800781,,,,,
