Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
A1,false,122,Target 1,Unknown,SYBR,Undetermined,0,0.7522552595607691,No Amp,false,3,24,78.21224212646484,70.93362426757812,88.1866455078125,,,
A2,false,6,Target 1,Unknown,SYBR,14.589291754459754,0.9866230623703403,1.7248694040291388,Amp,false,3,7,78.07745361328125,,,,,
A3,false,123,Target 1,Unknown,SYBR,11.820307417914233,0.9886900587599124,1.6920431103663411,Amp,false,3,5,78.61660766601562,,,,,
A4,false,7,Target 1,Unknown,SYBR,13.728890251514521,0.9867404911822557,1.7005034153687553,Amp,false,3,7,78.34703063964844,,,,,
A5,false,124,Target 1,Unknown,SYBR,12.95333965504052,0.9912325071948274,1.726203621566911,Amp,false,3,7,78.34703063964844,,,,,
A6,false,8,Target 1,Unknown,SYBR,15.0592287729946,0.9861923424431306,1.7153116504002524,Amp,false,3,8,78.07745361328125,,,,,
A7,false,125,Target 1,Unknown,SYBR,15.059409801357766,0.9805074132910802,1.7153623811164473,Amp,false,3,8,77.94266510009766,,,,,
A8,false,9,Target 1,Unknown,SYBR,15.89819404502638,0.9927114879127811,1.7213805842200327,Amp,false,3,9,77.94266510009766,,,,,
A9,false,126,Target 1,Unknown,SYBR,16.632868584191286,0.9885781913791195,1.7212648610927073,Amp,false,3,9,77.94266510009766,,,,,
A10,false,10,Target 1,Unknown,SYBR,14.991180103576003,0.9886971973123363,1.7072728322687325,Amp,false,3,8,77.94266510009766,,,,,
A11,false,127,Target 1,Unknown,SYBR,18.023327232019746,0.9872683856619768,1.7319226417983586,Amp,false,3,11,78.07745361328125,,,,,
A12,false,11,Target 1,Unknown,SYBR,15.296522252583845,0.9864595511019819,1.6982696962846844,Amp,false,3,8,77.94266510009766,,,,,
A13,false,128,Target 1,Unknown,SYBR,14.324667267262907,0.9901942882709217,1.7323570766981513,Amp,false,3,7,78.21649169921875,,,,,
A14,false,12,Target 1,Unknown,SYBR,14.744181191329403,0.9898450078151269,1.7192319131934457,Amp,false,3,8,78.08164978027344,,,,,
A15,false,1,Target 1,Unknown,SYBR,14.747278256306771,0.9904636829686503,1.7112034215567475,Amp,false,3,8,77.94682312011719,,,,,
A16,false,13,Target 1,Unknown,SYBR,14.367230000941365,0.9890198430323467,1.7188902652788476,Amp,false,3,7,77.81198120117188,,,,,
A17,false,2,Target 1,Unknown,SYBR,15.513376014333002,0.9871342409886767,1.716342334117329,Amp,false,3,8,78.08164978027344,,,,,
A18,false,14,Target 1,Unknown,SYBR,14.106002846799242,0.9838835018111058,1.706664646335321,Amp,false,3,7,78.08164978027344,,,,,
A19,false,3,Target 1,Unknown,SYBR,15.007704425938439,0.9859292972958532,1.7144149909197457,Amp,false,3,8,78.08164978027344,,,,,
A20,false,15,Target 1,Unknown,SYBR,16.101907343904486,0.9845829776681748,1.7135132868808451,Amp,false,3,9,77.94682312011719,,,,,
A21,false,4,Target 1,Unknown,SYBR,16.074655313954132,0.9843026846613663,1.6671290227869329,Amp,false,3,8,77.94682312011719,71.74446105957031,,,,
A22,false,16,Target 1,Unknown,SYBR,14.483980345822353,0.9841063335965305,1.6866604166746333,Amp,false,3,8,78.08164978027344,,,,,
A23,false,5,Target 1,Unknown,SYBR,15.633787695328422,0.9899543541306479,1.688419467258217,Amp,false,3,8,78.08164978027344,,,,,
A24,false,17,Target 1,Unknown,SYBR,14.672442994536652,0.9866342771920248,1.7032191203471188,Amp,false,3,8,78.08164978027344,,,,,
B1,false,122,Target 1,Unknown,SYBR,Undetermined,0,0.7108299055398726,No Amp,false,3,24,71.06841278076172,78.07745361328125,88.86058807373047,,,
B2,false,6,Target 1,Unknown,SYBR,14.871300731305883,0.9890392717154158,1.7229366825462347,Amp,false,3,8,78.07745361328125,,,,,
B3,false,123,Target 1,Unknown,SYBR,12.220077434522413,0.9865752717755829,1.7128933481776827,Amp,false,3,6,78.48181915283203,,,,,
B4,false,7,Target 1,Unknown,SYBR,10.581416920975737,0.9886719385187893,1.6975708324258607,Amp,false,3,5,79.42534637451172,,,,,
B5,false,124,Target 1,Unknown,SYBR,13.608724849409914,0.988670975590526,1.7186793012167096,Amp,false,3,7,78.21224212646484,,,,,
B6,false,8,Target 1,Unknown,SYBR,15.352451049166284,0.9708280376861972,1.707618216494175,Amp,false,3,9,77.94266510009766,,,,,
B7,false,125,Target 1,Unknown,SYBR,15.027395279216343,0.9870908880042372,1.7166164645295416,Amp,false,3,8,78.07745361328125,,,,,
B8,false,9,Target 1,Unknown,SYBR,15.798596563874924,0.9909358647143134,1.715853375036179,Amp,false,3,9,77.94266510009766,,,,,
B9,false,126,Target 1,Unknown,SYBR,16.72340464620492,0.9911070567197575,1.721677447421036,Amp,false,3,9,77.94266510009766,,,,,
B10,false,10,Target 1,Unknown,SYBR,14.616759417730528,0.9897766133958094,1.7196805884372253,Amp,false,3,7,78.07745361328125,,,,,
B11,false,127,Target 1,Unknown,SYBR,18.483075586212586,0.9900237333694285,1.72892814065843,Amp,false,3,11,77.94266510009766,,,,,
B12,false,11,Target 1,Unknown,SYBR,14.79279155940457,0.9905407269382493,1.7218472875719437,Amp,false,3,8,78.21224212646484,,,,,
B13,false,128,Target 1,Unknown,SYBR,14.66120505473743,0.9866535529773551,1.722731267188837,Amp,false,3,8,78.08164978027344,,,,,
B14,false,12,Target 1,Unknown,SYBR,14.79815011580699,0.9915657675924853,1.7210137256660176,Amp,false,3,8,78.21649169921875,,,,,
B15,false,1,Target 1,Unknown,SYBR,14.654862292938162,0.986913838021391,1.7251392723123087,Amp,false,3,7,77.94682312011719,,,,,
B16,false,13,Target 1,Unknown,SYBR,14.277327078925321,0.9857401976036902,1.7217807955659228,Amp,false,3,7,77.94682312011719,,,,,
B17,false,2,Target 1,Unknown,SYBR,15.820318229434704,0.9892288336329866,1.7075257403621455,Amp,false,3,9,78.08164978027344,,,,,
B18,false,14,Target 1,Unknown,SYBR,13.52899971179357,0.9888551634682513,1.7219058123947522,Amp,false,3,7,78.21649169921875,,,,,
B19,false,3,Target 1,Unknown,SYBR,15.12284529174704,0.9869104927208128,1.7176173856142678,Amp,false,3,8,78.08164978027344,,,,,
B20,false,15,Target 1,Unknown,SYBR,16.031855021211985,0.9841884176159467,1.7056008221393308,Amp,false,3,9,77.94682312011719,,,,,
B21,false,4,Target 1,Unknown,SYBR,15.840878607586934,0.9924279871090935,1.7163427546812404,Amp,false,3,8,78.08164978027344,,,,,
B22,false,16,Target 1,Unknown,SYBR,14.641614627751544,0.9896196726786118,1.6997201457473672,Amp,false,3,7,78.08164978027344,,,,,
B23,false,5,Target 1,Unknown,SYBR,15.957144777412523,0.9913653511174583,1.7055930487305755,Amp,false,3,9,78.08164978027344,,,,,
B24,false,17,Target 1,Unknown,SYBR,14.759537535694442,0.987968650894907,1.7043720376389317,Amp,false,3,7,77.94682312011719,,,,,
C1,false,122,Target 1,Unknown,SYBR,Undetermined,0,0.7017662965617966,No Amp,false,3,24,78.21224212646484,71.06841278076172,87.5126953125,,,
C2,false,6,Target 1,Unknown,SYBR,13.582290236928245,0.9888762318989948,1.7164342175367604,Amp,false,3,7,78.34703063964844,,,,,
C3,false,123,Target 1,Unknown,SYBR,12.057736171396193,0.9866877805986959,1.742602271006607,Amp,false,3,6,78.48181915283203,,,,,
C4,false,7,Target 1,Unknown,SYBR,13.997405223353468,0.993561153795222,1.7329783101021574,Amp,false,3,7,78.34703063964844,,,,,
C5,false,124,Target 1,Unknown,SYBR,13.985773008231153,0.9889432525092087,1.7243761016309282,Amp,false,3,7,78.07745361328125,,,,,
C6,false,8,Target 1,Unknown,SYBR,15.196253512587749,0.9877682669684485,1.7223431075372875,Amp,false,3,8,77.94266510009766,,,,,
C7,false,125,Target 1,Unknown,SYBR,15.668313176317586,0.9903004733065397,1.722209411128086,Amp,false,3,8,77.94266510009766,,,,,
C8,false,9,Target 1,Unknown,SYBR,15.506472929234192,0.9894945190143859,1.730902060699739,Amp,false,3,8,78.07745361328125,,,,,
C9,false,126,Target 1,Unknown,SYBR,17.09199630884369,0.9877436985205235,1.7324096057184706,Amp,false,3,9,77.94266510009766,,,,,
C10,false,10,Target 1,Unknown,SYBR,14.611955989201473,0.9913051177875486,1.7187964762710808,Amp,false,3,7,77.94266510009766,,,,,
C11,false,127,Target 1,Unknown,SYBR,18.28641885124184,0.9892306900071248,1.7360999704943625,Amp,false,3,11,78.07745361328125,,,,,
C12,false,11,Target 1,Unknown,SYBR,15.180433705224562,0.9881891003020795,1.730212163075537,Amp,false,3,8,77.94266510009766,,,,,
C13,false,128,Target 1,Unknown,SYBR,14.487709970872086,0.988562799295992,1.7269833254410998,Amp,false,3,7,78.21649169921875,,,,,
C14,false,12,Target 1,Unknown,SYBR,15.03760189260652,0.9881177324001248,1.7289242078883598,Amp,false,3,8,78.08164978027344,,,,,
C15,false,1,Target 1,Unknown,SYBR,14.52659223179409,0.9882339551299634,1.7241767092155353,Amp,false,3,8,77.94682312011719,,,,,
C16,false,13,Target 1,Unknown,SYBR,14.208120208812247,0.985338190478264,1.7205034461243307,Amp,false,3,7,77.94682312011719,,,,,
C17,false,2,Target 1,Unknown,SYBR,15.735006057306887,0.9893590076285025,1.7228005121026324,Amp,false,3,8,78.08164978027344,,,,,
C18,false,14,Target 1,Unknown,SYBR,13.86530197406995,0.9900033934739209,1.7143180232229673,Amp,false,3,7,78.08164978027344,,,,,
C19,false,3,Target 1,Unknown,SYBR,14.80141214496738,0.9915712153850462,1.7149071959383282,Amp,false,3,8,78.21649169921875,,,,,
C20,false,15,Target 1,Unknown,SYBR,15.45093397857974,0.9864645641160531,1.7116647197389674,Amp,false,3,8,78.08164978027344,,,,,
C21,false,4,Target 1,Unknown,SYBR,16.014722084674865,0.9866625133257775,1.7027959877209218,Amp,false,3,9,78.08164978027344,,,,,
C22,false,16,Target 1,Unknown,SYBR,13.972878255890954,0.9904966402445873,1.7098104856021075,Amp,false,3,7,78.21649169921875,,,,,
C23,false,5,Target 1,Unknown,SYBR,16.05074590754954,0.9847022193228222,1.7006681040764975,Amp,false,3,9,78.08164978027344,,,,,
C24,false,17,Target 1,Unknown,SYBR,14.327343148619875,0.9869879026389855,1.7071128297863862,Amp,false,3,7,78.08164978027344,,,,,
D1,false,18,Target 1,Unknown,SYBR,14.112323258153936,0.9733170419061463,1.6927639161219104,Amp,false,3,8,78.48181915283203,,,,,
D2,false,30,Target 1,Unknown,SYBR,13.740417484053769,0.9887373317075335,1.7088806714192015,Amp,false,3,7,78.34703063964844,,,,,
D3,false,19,Target 1,Unknown,SYBR,14.99219278137754,0.9920440842604045,1.6964394068379873,Amp,false,3,8,78.07745361328125,,,,,
D4,false,31,Target 1,Unknown,SYBR,14.97636101813185,0.9914920245361566,1.723158438697379,Amp,false,3,8,78.21224212646484,,,,,
D5,false,20,Target 1,Unknown,SYBR,14.26601953951743,0.9836947442696361,1.7249884949156333,Amp,false,3,7,78.21224212646484,,,,,
D6,false,32,Target 1,Unknown,SYBR,13.181789976093093,0.9859396051253557,1.7243150325619923,Amp,false,3,7,78.48181915283203,,,,,
D7,false,21,Target 1,Unknown,SYBR,15.021247814326408,0.9833012906161707,1.7231089876428152,Amp,false,3,8,78.07745361328125,,,,,
D8,false,33,Target 1,Unknown,SYBR,13.7525198370858,0.9893317318125613,1.7208382793805153,Amp,false,3,7,78.21224212646484,,,,,
D9,false,22,Target 1,Unknown,SYBR,14.649686758968347,0.9890189696798496,1.7237540137897687,Amp,false,3,7,78.07745361328125,,,,,
D10,false,34,Target 1,Unknown,SYBR,14.537996638752006,0.9884183689546802,1.7287216551372022,Amp,false,3,7,77.94266510009766,,,,,
D11,false,23,Target 1,Unknown,SYBR,16.250819052916817,0.9832255937833495,1.6882240581584507,Amp,false,3,8,77.80787658691406,,,,,
D12,false,35,Target 1,Unknown,SYBR,14.12369296784626,0.9848449934538788,1.732490065797737,Amp,false,3,7,78.07745361328125,,,,,
D13,false,24,Target 1,Unknown,SYBR,14.786466982373767,0.9924347260177849,1.7267934281952495,Amp,false,3,8,78.08164978027344,,,,,
D14,false,36,Target 1,Unknown,SYBR,14.011514821099695,0.9811739821023274,1.7246220556509502,Amp,false,3,8,78.21649169921875,,,,,
D15,false,25,Target 1,Unknown,SYBR,14.840850169651652,0.9906370745834039,1.7216293836628669,Amp,false,3,8,77.94682312011719,,,,,
D16,false,37,Target 1,Unknown,SYBR,14.879134008400044,0.9918048069364342,1.7265935636116354,Amp,false,3,8,78.08164978027344,,,,,
D17,false,26,Target 1,Unknown,SYBR,14.186202204281987,0.9855302464734189,1.7179186945832554,Amp,false,3,7,78.21649169921875,,,,,
D18,false,38,Target 1,Unknown,SYBR,14.416986431355426,0.9884019095945014,1.721700817878659,Amp,false,3,7,78.08164978027344,,,,,
D19,false,27,Target 1,Unknown,SYBR,16.24532839659001,0.9865007577215783,1.6866109452283224,Amp,false,3,9,77.94682312011719,,,,,
D20,false,39,Target 1,Unknown,SYBR,15.100146937125718,0.9840014949154701,1.6919622681386552,Amp,false,3,8,78.08164978027344,,,,,
D21,false,28,Target 1,Unknown,SYBR,13.898893720780169,0.9899532984449847,1.7000883856149773,Amp,false,3,7,78.21649169921875,,,,,
D22,false,40,Target 1,Unknown,SYBR,14.945558269460108,0.9906354951783145,1.6949056311137356,Amp,false,3,8,78.08164978027344,,,,,
D23,false,29,Target 1,Unknown,SYBR,13.96947498109791,0.9918133107221732,1.714194766524772,Amp,false,3,7,78.351318359375,,,,,
D24,false,41,Target 1,Unknown,SYBR,14.58778560300513,0.9886127994151842,1.7189599713393178,Amp,false,3,8,78.48615264892578,,,,,
E1,false,18,Target 1,Unknown,SYBR,14.994832922071183,0.992556326183041,1.709406341692237,Amp,false,3,8,78.21224212646484,,,,,
E2,false,30,Target 1,Unknown,SYBR,14.813513380801368,0.9915586822108761,1.7081345006388855,Amp,false,3,7,78.07745361328125,,,,,
E3,false,19,Target 1,Unknown,SYBR,14.349099130011844,0.9885379043219211,1.710577069348228,Amp,false,3,7,78.21224212646484,,,,,
E4,false,31,Target 1,Unknown,SYBR,15.984566526531555,0.9874009242378279,1.7113001756333142,Amp,false,3,8,78.07745361328125,,,,,
E5,false,20,Target 1,Unknown,SYBR,14.270204661013256,0.9884524425507153,1.7248547727161085,Amp,false,3,7,78.21224212646484,,,,,
E6,false,32,Target 1,Unknown,SYBR,16.747164969099806,0.9900713865848944,1.7122736115674366,Amp,false,3,9,77.53829956054688,,,,,
E7,false,21,Target 1,Unknown,SYBR,15.073795441949361,0.9854357149685176,1.7238853965343206,Amp,false,3,8,78.07745361328125,,,,,
E8,false,33,Target 1,Unknown,SYBR,14.645218174825349,0.9886973061064493,1.7149542888589915,Amp,false,3,8,78.07745361328125,,,,,
E9,false,22,Target 1,Unknown,SYBR,14.650217831639218,0.9891152915812041,1.7256886713320714,Amp,false,3,8,78.07745361328125,,,,,
E10,false,34,Target 1,Unknown,SYBR,14.888467380394442,0.9880881140785299,1.6861154011496016,Amp,false,3,8,78.07745361328125,,,,,
E11,false,23,Target 1,Unknown,SYBR,15.859592458009104,0.9903605266260956,1.7171908925373933,Amp,false,3,9,78.07745361328125,,,,,
E12,false,35,Target 1,Unknown,SYBR,16.034010017109388,0.9865076182932928,1.7273884685913237,Amp,false,3,8,77.67308807373047,,,,,
E13,false,24,Target 1,Unknown,SYBR,15.51807594850861,0.9909483735458332,1.7277423010863058,Amp,false,3,8,78.08164978027344,,,,,
E14,false,36,Target 1,Unknown,SYBR,16.70336555625947,0.9885132474414798,1.7239368308889225,Amp,false,3,10,77.40748596191406,,,,,
E15,false,25,Target 1,Unknown,SYBR,14.28897370725657,0.9891127107958073,1.7324546762654922,Amp,false,3,7,78.08164978027344,,,,,
E16,false,37,Target 1,Unknown,SYBR,15.86490925823816,0.9918072868758446,1.7267509025481067,Amp,false,3,9,77.94682312011719,,,,,
