Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
A1,false,Negative,Telomere,Unknown,SYBR,Undetermined,0,0.6818504232028086,No Amp,false,3,23,71.21150207519531,78.75128936767578,90.20784759521484,62.30084228515625,,
A2,false,Golden,Telomere,Unknown,SYBR,14.313239269563837,0.9887091307044773,1.7273486942488248,Amp,false,3,8,78.75128936767578,,,,,
A3,false,Std1,Telomere,Unknown,SYBR,15.526102730880027,0.9217997569503003,1.7064884923308496,Amp,false,3,9,78.35961151123047,,,,,
A4,false,Std2,Telomere,Unknown,SYBR,16.71936504678108,0.9781773252472526,1.7175337300830777,Amp,false,3,10,78.26168823242188,,,,,
A5,false,Std3,Telomere,Unknown,SYBR,16.476368650924968,0.9902412969495531,1.7216040649974431,Amp,false,3,10,78.35961151123047,,,,,
A6,false,Std4,Telomere,Unknown,SYBR,19.130753088334153,0.9834435195840053,1.711243887774977,Amp,false,3,12,78.26168823242188,,,,,
A7,false,Std5,Telomere,Unknown,SYBR,18.54456751301104,0.9919753633462793,1.7277737062382692,Amp,false,3,12,78.53314208984375,,,,,
A8,false,1,Telomere,Unknown,SYBR,13.991913744211754,0.9813586426497156,1.7060123148648894,Amp,false,3,8,78.43531036376953,,,,,
A9,false,2,Telomere,Unknown,SYBR,15.985183790466362,0.9862602834783596,1.5929006195128053,Amp,false,3,9,78.63097381591797,,,,,
A10,false,3,Telomere,Unknown,SYBR,21.30765036085311,0.9836320303809478,1.657706556583549,Amp,false,3,13,78.43531036376953,,,,,
A11,false,4,Telomere,Unknown,SYBR,16.483940821836185,0.9866731843048192,1.7208579021143033,Amp,false,3,10,78.43531036376953,,,,,
A12,false,5,Telomere,Unknown,SYBR,17.32544171732723,0.9859456092818,1.7344895741158013,Amp,false,3,10,78.43531036376953,,,,,
B1,false,Negative,Telomere,Unknown,SYBR,Undetermined,0,0.4472094118157098,No Amp,false,3,27,70.81982421875,83.451416015625,78.35961151123047,64.65090942382812,,
B2,false,Golden,Telomere,Unknown,SYBR,14.639853922419999,0.991301090657518,1.720121096347132,Amp,false,3,8,78.65336608886719,,,,,
B3,false,Std1,Telomere,Unknown,SYBR,15.108354311328625,0.9855280085971015,1.7141560341131585,Amp,false,3,9,78.35961151123047,,,,,
B4,false,Std2,Telomere,Unknown,SYBR,16.788478338629012,0.9844062806981515,1.716344800139558,Amp,false,3,9,78.26168823242188,,,,,
B5,false,Std3,Telomere,Unknown,SYBR,17.28925517930616,0.9888812794198177,1.7271345435098067,Amp,false,3,10,78.26168823242188,,,,,
B6,false,Std4,Telomere,Unknown,SYBR,19.618299907114924,0.992141945821517,1.7044399493566318,Amp,false,3,12,78.16377258300781,,,,,
B7,false,Std5,Telomere,Unknown,SYBR,19.198856878952405,0.9895943541661326,1.744652640691918,Amp,false,3,12,78.43531036376953,,,,,
B8,false,1,Telomere,Unknown,SYBR,14.509000665126113,0.9843143514092012,1.6980338059130482,Amp,false,3,7,78.43531036376953,,,,,
B9,false,2,Telomere,Unknown,SYBR,15.349941521007896,0.9835165375773611,1.707772408377822,Amp,false,3,8,78.43531036376953,,,,,
B10,false,3,Telomere,Unknown,SYBR,16.263853403721093,0.98422903587079,1.7117203811445325,Amp,false,3,10,78.2396469116211,,,,,
B11,false,4,Telomere,Unknown,SYBR,16.651391765500648,0.9882970027468363,1.7037638347281465,Amp,false,3,9,78.33747863769531,,,,,
B12,false,5,Telomere,Unknown,SYBR,17.979188341134865,0.9936940700761906,1.7436361220769614,Amp,false,3,11,78.33747863769531,,,,,
C1,false,Negative,Telomere,Unknown,SYBR,Undetermined,0,0.4673161010529695,No Amp,false,3,27,78.55545043945312,71.11357879638672,65.72801971435547,93.63502502441406,,
C2,false,Golden,Telomere,Unknown,SYBR,14.816496921229867,0.9910573390636669,1.7492375688177568,Amp,false,3,8,78.65336608886719,,,,,
C3,false,Std1,Telomere,Unknown,SYBR,14.723758741226593,0.9918922762060237,1.7185042102068402,Amp,false,3,8,78.45753479003906,,,,,
C4,false,Std2,Telomere,Unknown,SYBR,16.710821085926874,0.9792962807259145,1.7134709750130064,Amp,false,3,10,78.26168823242188,,,,,
C5,false,Std3,Telomere,Unknown,SYBR,16.389215149052326,0.985693759218375,1.7328016315542212,Amp,false,3,9,78.35961151123047,,,,,
C6,false,Std4,Telomere,Unknown,SYBR,19.402470262716925,0.9896772020301401,1.711333747676322,Amp,false,3,12,78.26168823242188,,,,,
C7,false,Std5,Telomere,Unknown,SYBR,18.842924787926677,0.9868955379533672,1.7325668593461758,Amp,false,3,12,78.53314208984375,,,,,
C8,false,1,Telomere,Unknown,SYBR,14.11134438419068,0.9815246828177172,1.7214709675250086,Amp,false,3,7,78.53314208984375,,,,,
C9,false,2,Telomere,Unknown,SYBR,14.322311250275018,0.9899811982900131,1.722258676787819,Amp,false,3,8,78.63097381591797,,,,,
C10,false,3,Telomere,Unknown,SYBR,15.168711523696224,0.985571804595196,1.7133895918002,Amp,false,3,8,78.63097381591797,,,,,
C11,false,4,Telomere,Unknown,SYBR,16.22184316103629,0.9844479903705542,1.7180560918640675,Amp,false,3,10,78.53314208984375,,,,,
C12,false,5,Telomere,Unknown,SYBR,17.565849878773875,0.9897700110244901,1.712766734086041,Amp,false,3,10,78.43531036376953,,,,,
D1,false,6,Telomere,Unknown,SYBR,16.01258453287196,0.9840019535629655,1.7194251723104688,Amp,false,3,9,78.35961151123047,,,,,
D2,false,7,Telomere,Unknown,SYBR,14.893546166679378,0.9937212239831777,1.7364899260385316,Amp,false,3,8,78.65336608886719,,,,,
D3,false,8,Telomere,Unknown,SYBR,14.256750837197785,0.9865185803699872,1.708728700174969,Amp,false,3,7,78.65336608886719,,,,,
D4,false,9,Telomere,Unknown,SYBR,15.647135668625069,0.9889640939788821,1.7175863013013526,Amp,false,3,9,78.45753479003906,,,,,
D5,false,10,Telomere,Unknown,SYBR,17.097387451918543,0.9856115240836532,1.7298582669708447,Amp,false,3,10,78.45753479003906,,,,,
D6,false,11,Telomere,Unknown,SYBR,19.795575834110323,0.989436591643109,1.7295822883991236,Amp,false,3,12,78.35961151123047,,,,,
D7,false,12,Telomere,Unknown,SYBR,16.267658574751543,0.9893422312456654,1.7354911083052247,Amp,false,3,9,78.53314208984375,,,,,
D8,false,13,Telomere,Unknown,SYBR,17.499675881537662,0.9923032543109519,1.7360070605399687,Amp,false,3,11,78.53314208984375,,,,,
D9,false,14,Telomere,Unknown,SYBR,15.567556654692517,0.9820305369032957,1.7067277586531575,Amp,false,3,9,78.63097381591797,,,,,
D10,false,15,Telomere,Unknown,SYBR,15.000841452982296,0.9882702186299928,1.7183079128620373,Amp,false,3,8,78.63097381591797,,,,,
D11,false,16,Telomere,Unknown,SYBR,15.634411754082695,0.9819177599150185,1.691005263712596,Amp,false,3,9,78.2396469116211,,,,,
D12,false,17,Telomere,Unknown,SYBR,17.02916582346743,0.9650754510719898,1.696889742988593,Amp,false,3,11,78.2396469116211,,,,,
E1,false,6,Telomere,Unknown,SYBR,Undetermined,0,,No Amp,false,3,27,65.72801971435547,61.517486572265625,93.537109375,87.3681869506836,,
E2,false,7,Telomere,Unknown,SYBR,14.136753230492946,0.9795619143943634,1.7313678151538725,Amp,false,3,8,78.84921264648438,,,,,
E3,false,8,Telomere,Unknown,SYBR,13.462657271621552,0.9836625198603874,1.727990371391213,Amp,false,3,7,78.75128936767578,,,,,
E4,false,9,Telomere,Unknown,SYBR,13.737295959041337,0.9903695498069217,1.732451144094927,Amp,false,3,7,78.75128936767578,,,,,
E5,false,10,Telomere,Unknown,SYBR,16.53146891626865,0.9916708956833142,1.7278739220488313,Amp,false,3,10,78.55545043945312,,,,,
E6,false,11,Telomere,Unknown,SYBR,18.590901309297585,0.9885722534164423,1.723773799701543,Amp,false,3,12,78.35961151123047,,,,,
E7,false,12,Telomere,Unknown,SYBR,15.934037309695885,0.9942817076421129,1.732871140378942,Amp,false,3,8,78.53314208984375,,,,,
E8,false,13,Telomere,Unknown,SYBR,17.58995137712457,0.983815607574568,1.7153393362635891,Amp,false,3,9,78.63097381591797,,,,,
E9,false,14,Telomere,Unknown,SYBR,14.875532575129004,0.9900148953632748,1.7172385589594847,Amp,false,3,8,78.63097381591797,,,,,
E10,false,15,Telomere,Unknown,SYBR,14.075588130594575,0.9638127086053818,1.7036733397307762,Amp,false,3,8,78.8266372680664,,,,,
E11,false,16,Telomere,Unknown,SYBR,16.261941683363183,0.974528701519466,1.674341689908306,Amp,false,3,10,78.14181518554688,,,,,
E12,false,17,Telomere,Unknown,SYBR,15.588160456868586,0.9865345464152927,1.6902281972991071,Amp,false,3,9,78.43531036376953,,,,,
F1,false,6,Telomere,Unknown,SYBR,Undetermined,0,,No Amp,false,3,27,93.83086395263672,88.93489837646484,87.17234802246094,81.29719543457031,,
F2,false,7,Telomere,Unknown,SYBR,14.574937706448928,0.9844358806971796,1.7166573948676336,Amp,false,3,8,78.65336608886719,,,,,
F3,false,8,Telomere,Unknown,SYBR,14.676064946526111,0.9915321621716016,1.7148411235670886,Amp,false,3,9,78.55545043945312,,,,,
F4,false,9,Telomere,Unknown,SYBR,18.093602412226303,0.9885400944283186,1.7090513575869586,Amp,false,3,10,78.06585693359375,,,,,
F5,false,10,Telomere,Unknown,SYBR,16.903084780409785,0.9919735407299104,1.7178213900834323,Amp,false,3,10,78.45753479003906,,,,,
