Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
A15,false,1,Target 1,Unknown,SYBR,23.763408367991897,0.9601550957751218,1.1120933683333016,Amp,false,3,18,66.0839614868164,,,,,
A16,false,13,Target 1,Unknown,SYBR,21.206255609283758,0.9769758578347676,1.3276464855279786,Amp,false,3,15,68.10714721679688,,,,,
A17,false,2,Target 1,Unknown,SYBR,20.552707771087242,0.9951310108742718,1.6053199026743963,Amp,false,3,15,74.9859848022461,,,,,
A18,false,14,Target 1,Unknown,SYBR,22.31904217205976,0.9472062859484831,1.6230789175035925,Amp,false,3,17,75.6603775024414,,,,,
A19,false,3,Target 1,Unknown,SYBR,22.11956435779463,0.9941135315079768,1.634530438477037,Amp,false,3,17,75.93013763427734,,,,,
A20,false,15,Target 1,Unknown,SYBR,21.768641931578337,0.9938155527058594,1.64420094116893,Amp,false,3,16,75.93013763427734,,,,,
A21,false,4,Target 1,Unknown,SYBR,22.667806852670864,0.9694300542337375,1.5679185078351314,Amp,false,3,18,76.06501770019531,,,,,
A22,false,16,Target 1,Unknown,SYBR,21.97466373173824,0.9972184034307698,1.614205645077387,Amp,false,3,17,76.06501770019531,,,,,
A23,false,5,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,90.3622055053711,76.46965026855469,84.42752075195312,66.48860168457031,,
A24,false,17,Target 1,Unknown,SYBR,23.903726645655937,0.4621740696105854,1.271841026803738,Inconclusive,false,3,17,76.33477783203125,67.16299438476562,88.06925964355469,73.367431640625,,
B1,false,122,Target 1,Unknown,SYBR,20.657531329783055,0.97870775583231,1.2674022284068365,Amp,false,3,14,69.31443786621094,,,,,
B2,false,6,Target 1,Unknown,SYBR,20.910440284869523,0.9967634196631774,1.5993134923948862,Amp,false,3,15,75.5148696899414,,,,,
B3,false,123,Target 1,Unknown,SYBR,20.24275210183002,0.9970497082048679,1.6494938713467757,Amp,false,3,15,76.05403137207031,,,,,
B4,false,7,Target 1,Unknown,SYBR,20.601799248341585,0.9975434178263438,1.6616843583628802,Amp,false,3,15,76.05403137207031,,,,,
B5,false,124,Target 1,Unknown,SYBR,21.690521967524937,0.9981370820122254,1.6519048493079636,Amp,false,3,16,76.18882751464844,,,,,
B6,false,8,Target 1,Unknown,SYBR,21.555235163147678,0.9945406748427756,1.640988240765141,Amp,false,3,16,76.05403137207031,,,,,
B7,false,125,Target 1,Unknown,SYBR,22.640662750725163,0.9977496810089382,1.6495213210375244,Amp,false,3,17,76.18882751464844,,,,,
B8,false,9,Target 1,Unknown,SYBR,21.450099049427124,0.9973562015219998,1.6445985570561528,Amp,false,3,16,76.05403137207031,,,,,
B9,false,126,Target 1,Unknown,SYBR,24.67086211840534,0.9980362131279243,1.654139077251651,Amp,false,3,19,76.05403137207031,,,,,
B10,false,10,Target 1,Unknown,SYBR,20.497901828410498,0.9964234438097442,1.637087846295387,Amp,false,3,15,75.91924285888672,,,,,
B11,false,127,Target 1,Unknown,SYBR,21.46380959542524,0.9966408863474567,1.6404937200649794,Amp,false,3,16,76.05403137207031,,,,,
B12,false,11,Target 1,Unknown,SYBR,21.613494002321133,0.9965844414659272,1.644251469807033,Amp,false,3,16,75.91924285888672,,,,,
B13,false,128,Target 1,Unknown,SYBR,20.467109297542976,0.9959463249305783,1.647566841205508,Amp,false,3,15,75.93013763427734,,,,,
B14,false,12,Target 1,Unknown,SYBR,20.899688476186327,0.9977940823433925,1.63547976182394,Amp,false,3,15,75.93013763427734,,,,,
B15,false,1,Target 1,Unknown,SYBR,21.891301091700065,0.9964002223308194,1.6565016393503122,Amp,false,3,17,75.93013763427734,,,,,
B16,false,13,Target 1,Unknown,SYBR,20.407434675064422,0.9953979233376236,1.6482841667587214,Amp,false,3,15,75.93013763427734,,,,,
B17,false,2,Target 1,Unknown,SYBR,20.804915540274713,0.9789354073851891,1.6190518857208551,Amp,false,3,15,75.93013763427734,,,,,
B18,false,14,Target 1,Unknown,SYBR,21.461573477798765,0.9961707535505544,1.6481134495506862,Amp,false,3,17,75.93013763427734,,,,,
B19,false,3,Target 1,Unknown,SYBR,22.070374197193942,0.84224112591354,1.4231833859321183,Amp,false,3,16,75.93013763427734,,,,,
B20,false,15,Target 1,Unknown,SYBR,22.227868963018082,0.9964080051645198,1.6306346030993315,Amp,false,3,17,75.93013763427734,,,,,
B21,false,4,Target 1,Unknown,SYBR,22.243154393818514,0.9972469602179073,1.6413290146979802,Amp,false,3,17,76.06501770019531,,,,,
B22,false,16,Target 1,Unknown,SYBR,21.666853139629822,0.9946580525467777,1.6325425457982634,Amp,false,3,15,75.93013763427734,,,,,
B23,false,5,Target 1,Unknown,SYBR,7.811682373667296,0.15908022180435918,1.255215053663983,Inconclusive,false,3,4,75.6603775024414,83.75312805175781,88.20413970947266,91.03660583496094,,
B24,false,17,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,82.26945495605469,86.31583404541016,89.28317260742188,64.33053588867188,,
C1,false,122,Target 1,Unknown,SYBR,19.802319084341605,0.992090008781591,1.4963813924371954,Amp,false,3,13,73.08861541748047,,,,,
C2,false,6,Target 1,Unknown,SYBR,21.04480989400777,0.9958092094985866,1.60132446241517,Amp,false,3,15,74.97570037841797,,,,,
C3,false,123,Target 1,Unknown,SYBR,20.196280547557777,0.9979686241841185,1.674150303292381,Amp,false,3,15,76.05403137207031,,,,,
C4,false,7,Target 1,Unknown,SYBR,20.499743411514437,0.9973115139580911,1.6667360064249621,Amp,false,3,15,76.05403137207031,,,,,
C5,false,124,Target 1,Unknown,SYBR,21.62444830341306,0.9971976474003417,1.65805078361996,Amp,false,3,16,76.05403137207031,,,,,
C6,false,8,Target 1,Unknown,SYBR,21.649773285167107,0.9964873613207407,1.5921346974250383,Amp,false,3,17,75.91924285888672,,,,,
C7,false,125,Target 1,Unknown,SYBR,22.717160705782327,0.9968576702941603,1.6486101056620917,Amp,false,3,18,76.05403137207031,,,,,
C8,false,9,Target 1,Unknown,SYBR,21.4754444201983,0.997370989259699,1.6511415172364827,Amp,false,3,16,76.05403137207031,,,,,
C9,false,126,Target 1,Unknown,SYBR,24.592944707934592,0.9970458663216235,1.6585110951940476,Amp,false,3,19,76.05403137207031,,,,,
C10,false,10,Target 1,Unknown,SYBR,20.56325790539664,0.9958891407219052,1.6380859728442874,Amp,false,3,15,75.91924285888672,,,,,
C11,false,127,Target 1,Unknown,SYBR,21.34976057562794,0.9975639568710276,1.6544981895449087,Amp,false,3,16,76.05403137207031,,,,,
C12,false,11,Target 1,Unknown,SYBR,21.57952911522601,0.9968896408501419,1.656471437673158,Amp,false,3,17,75.91924285888672,,,,,
C13,false,128,Target 1,Unknown,SYBR,20.561828999825345,0.997052490826306,1.650040533666001,Amp,false,3,15,76.06501770019531,,,,,
C14,false,12,Target 1,Unknown,SYBR,20.862478638870996,0.9969109157056307,1.6521134028010704,Amp,false,3,15,75.93013763427734,,,,,
C15,false,1,Target 1,Unknown,SYBR,21.932677523705472,0.9975835448443063,1.6587626522337762,Amp,false,3,17,75.93013763427734,,,,,
C16,false,13,Target 1,Unknown,SYBR,20.571303356485004,0.9922636516143167,1.6269713482594657,Amp,false,3,15,75.79525756835938,,,,,
C17,false,2,Target 1,Unknown,SYBR,20.808267656046837,0.9953520319896215,1.6462628890108661,Amp,false,3,16,75.93013763427734,,,,,
C18,false,14,Target 1,Unknown,SYBR,21.553273550921986,0.9970091334151819,1.640859263005686,Amp,false,3,16,75.93013763427734,,,,,
C19,false,3,Target 1,Unknown,SYBR,22.243549069155726,0.9917026571328987,1.5841628358306499,Amp,false,3,13,75.93013763427734,,,,,
C20,false,15,Target 1,Unknown,SYBR,22.404588529998094,0.996412424610494,1.6320412839414058,Amp,false,3,17,75.93013763427734,,,,,
C21,false,4,Target 1,Unknown,SYBR,22.34671736866874,0.9929705482864651,1.6413637127273912,Amp,false,3,17,76.06501770019531,,,,,
C22,false,16,Target 1,Unknown,SYBR,21.904813148780455,0.9971070397234119,1.6335260061941448,Amp,false,3,17,75.79525756835938,,,,,
C23,false,5,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.6603775024414,64.60028839111328,72.01864624023438,61.09343338012695,,
C24,false,17,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,71.20936584472656,65.13980865478516,68.10714721679688,87.12510681152344,,
D1,false,18,Target 1,Unknown,SYBR,21.90136564878977,0.9947961612211046,1.498401496614066,Amp,false,3,17,72.68423461914062,,,,,
D2,false,30,Target 1,Unknown,SYBR,21.060293460754032,0.9965175281253237,1.5843438757013952,Amp,false,3,16,75.649658203125,,,,,
D3,false,19,Target 1,Unknown,SYBR,23.99940014820629,0.9960722263301874,1.640071425455199,Amp,false,3,18,76.05403137207031,,,,,
D4,false,31,Target 1,Unknown,SYBR,22.10046694904173,0.9959456492936618,1.6516229076928937,Amp,false,3,17,76.05403137207031,,,,,
D5,false,20,Target 1,Unknown,SYBR,20.982382586567425,0.9982720656354312,1.6520116994284157,Amp,false,3,16,76.05403137207031,,,,,
D6,false,32,Target 1,Unknown,SYBR,20.860047526854842,0.9970190194854758,1.6507057583188351,Amp,false,3,16,76.05403137207031,,,,,
D7,false,21,Target 1,Unknown,SYBR,20.82501119350941,0.9947609558600599,1.6478393411650343,Amp,false,3,15,76.05403137207031,,,,,
D8,false,33,Target 1,Unknown,SYBR,21.144690620506303,0.997759678376188,1.643457722747323,Amp,false,3,16,76.05403137207031,,,,,
D9,false,22,Target 1,Unknown,SYBR,21.11460183250412,0.9942289575128279,1.6527295367496748,Amp,false,3,15,76.05403137207031,,,,,
D10,false,34,Target 1,Unknown,SYBR,20.498967765969823,0.9946838379464172,1.654311674334196,Amp,false,3,15,75.91924285888672,,,,,
D11,false,23,Target 1,Unknown,SYBR,21.85979258553325,0.9984372777734443,1.6544277137374062,Amp,false,3,17,75.91924285888672,,,,,
D12,false,35,Target 1,Unknown,SYBR,20.92664167184394,0.9960366176405798,1.6385761008715074,Amp,false,3,15,75.91924285888672,,,,,
D13,false,24,Target 1,Unknown,SYBR,21.56715123869676,0.9952186462400444,1.6464131727766458,Amp,false,3,16,75.93013763427734,,,,,
D14,false,36,Target 1,Unknown,SYBR,20.816349548638144,0.9961382085426955,1.6360302378965261,Amp,false,3,15,75.93013763427734,,,,,
D15,false,25,Target 1,Unknown,SYBR,20.539152037658894,0.9894173539898671,1.632709498035497,Amp,false,3,13,75.93013763427734,,,,,
D16,false,37,Target 1,Unknown,SYBR,33.341731803988,0.6813534508239177,0.7469628171727606,Inconclusive,false,3,21,76.06501770019531,,,,,
D17,false,26,Target 1,Unknown,SYBR,22.239062064617222,0.9966990723277472,1.626706693868558,Amp,false,3,17,75.93013763427734,,,,,
D18,false,38,Target 1,Unknown,SYBR,22.2843446335935,0.9968355002750919,1.64602077154751,Amp,false,3,17,75.93013763427734,,,,,
D19,false,27,Target 1,Unknown,SYBR,19.12420982968092,0.5496222467204084,1.6332671238326213,Amp,false,3,14,75.93013763427734,,,,,
D20,false,39,Target 1,Unknown,SYBR,20.91207538937772,0.9948520989048871,1.633073890120196,Amp,false,3,15,75.93013763427734,,,,,
D21,false,28,Target 1,Unknown,SYBR,20.894453659639538,0.9958462703865938,1.5862318997707139,Amp,false,3,15,75.93013763427734,,,,,
D22,false,40,Target 1,Unknown,SYBR,18.540220351867394,0.2841999556326985,1.574814495183963,Amp,false,3,13,74.9859848022461,,,,,
D23,false,29,Target 1,Unknown,SYBR,21.496824950572304,0.7422091242747733,1.3864321176490704,Inconclusive,false,3,19,85.10192108154297,75.79525756835938,92.92491149902344,90.22732543945312,,
D24,false,41,Target 1,Unknown,SYBR,Undetermined,0,1.5516048828147722,No Amp,false,3,39,79.03235626220703,85.10192108154297,62.17246627807617,82.40433502197266,,
E1,false,18,Target 1,Unknown,SYBR,21.53053862813057,0.9934927646732749,1.5156286897517175,Amp,false,3,16,72.95381927490234,,,,,
E2,false,30,Target 1,Unknown,SYBR,20.650393337366694,0.9963544661944839,1.628114007257558,Amp,false,3,15,76.18882751464844,,,,,
E3,false,19,Target 1,Unknown,SYBR,23.90159989479433,0.9954064003398472,1.578084574183845,Amp,false,3,18,76.05403137207031,,,,,
E4,false,31,Target 1,Unknown,SYBR,22.13715721984071,0.9969465371568299,1.649656256475151,Amp,false,3,16,76.05403137207031,,,,,
E5,false,20,Target 1,Unknown,SYBR,21.09226161479451,0.9958361339849496,1.6454897068583971,Amp,false,3,15,75.91924285888672,,,,,
E6,false,32,Target 1,Unknown,SYBR,20.98452891763388,0.9966884778182754,1.60828097644467,Amp,false,3,16,75.78445434570312,,,,,
E7,false,21,Target 1,Unknown,SYBR,21.122280531685597,0.99691843083794,1.6402708205108283,Amp,false,3,16,75.78445434570312,,,,,
E8,false,33,Target 1,Unknown,SYBR,21.168222832561035,0.9969244138048075,1.613202678234758,Amp,false,3,16,75.78445434570312,,,,,
E9,false,22,Target 1,Unknown,SYBR,21.287871863596514,0.9962304395915079,1.6475435914869516,Amp,false,3,15,75.91924285888672,,,,,
E10,false,34,Target 1,Unknown,SYBR,21.20804674502888,0.9002702968315522,1.6111191337147874,Amp,false,3,16,75.78445434570312,,,,,
E11,false,23,Target 1,Unknown,SYBR,22.087773511190065,0.9966832582723916,1.6357420340171074,Amp,false,3,16,75.78445434570312,,,,,
E12,false,35,Target 1,Unknown,SYBR,20.926852648210414,0.9951186360183453,1.6506863535576113,Amp,false,3,16,75.649658203125,,,,,
E13,false,24,Target 1,Unknown,SYBR,21.74463041915459,0.9951087079125591,1.636024447541505,Amp,false,3,15,75.79525756835938,,,,,
E14,false,36,Target 1,Unknown,SYBR,20.855686147734403,0.9965185906405452,1.6427105296544882,Amp,false,3,15,75.79525756835938,,,,,
E15,false,25,Target 1,Unknown,SYBR,21.13770104112423,0.9968445996921523,1.6411921126696425,Amp,false,3,15,75.79525756835938,,,,,
E16,false,37,Target 1,Unknown,SYBR,21.573126486715488,0.9967185664264189,1.643366710462495,Amp,false,3,16,75.79525756835938,,,,,
E17,false,26,Target 1,Unknown,SYBR,22.442625818182833,0.9977511470576187,1.6286760589767335,Amp,false,3,17,75.79525756835938,,,,,
E18,false,38,Target 1,Unknown,SYBR,22.547627267926636,0.9971148468425126,1.6362884952970598,Amp,false,3,17,75.79525756835938,,,,,
E19,false,27,Target 1,Unknown,SYBR,21.83053663993543,0.8739222599783737,1.37018585591856,Amp,false,3,16,75.390625,,,,,
E20,false,39,Target 1,Unknown,SYBR,21.326070717209817,0.9966339929425512,1.5275254552693018,Amp,false,3,16,75.52549743652344,,,,,
E21,false,28,Target 1,Unknown,SYBR,20.928869841856333,0.9971035787382528,1.6179244803194397,Amp,false,3,16,75.79525756835938,,,,,
E22,false,40,Target 1,Unknown,SYBR,22.76167311483298,0.9950492834448709,1.5600223251162055,Amp,false,3,18,74.9859848022461,,,,,
E23,false,29,Target 1,Unknown,SYBR,28.12654890993425,0.5475080033508394,0.7196722582485261,Inconclusive,false,3,31,74.85110473632812,63.92589569091797,89.68780517578125,85.23680114746094,,
E24,false,41,Target 1,Unknown,SYBR,28.12963786116989,0.367084073859599,,Inconclusive,false,3,36,84.15776824951172,88.06925964355469,92.38539123535156,78.22308349609375,,
F1,false,18,Target 1,Unknown,SYBR,21.386241718263463,0.9948842342692634,1.5723509342304818,Amp,false,3,16,74.84091186523438,,,,,
F2,false,30,Target 1,Unknown,SYBR,20.64259862815407,0.9964608944598287,1.6368401600339912,Amp,false,3,15,76.32361602783203,,,,,
F3,false,19,Target 1,Unknown,SYBR,23.965626004408364,0.9961059440112363,1.644707035268456,Amp,false,3,19,76.05403137207031,,,,,
F4,false,31,Target 1,Unknown,SYBR,22.334119381276423,0.9967579022745958,1.6422941481724165,Amp,false,3,17,76.05403137207031,,,,,
F5,false,20,Target 1,Unknown,SYBR,21.14393027196767,0.9936061666908391,1.6415948329028838,Amp,false,3,16,75.91924285888672,,,,,
F6,false,32,Target 1,Unknown,SYBR,21.005356604944723,0.9924216569435977,1.6454897664654236,Amp,false,3,16,75.91924285888672,,,,,
F7,false,21,Target 1,Unknown,SYBR,21.20732345126173,0.9949842870579336,1.6386852850022626,Amp,false,3,16,75.78445434570312,,,,,
F8,false,33,Target 1,Unknown,SYBR,21.274609129158954,0.9971820077766606,1.6534853121206405,Amp,false,3,16,75.78445434570312,,,,,
F9,false,22,Target 1,Unknown,SYBR,21.751038962104744,0.9973658346925607,1.6201793842530583,Amp,false,3,16,75.24528503417969,,,,,
F10,false,34,Target 1,Unknown,SYBR,20.974032570365765,0.996413342133804,1.646081142938332,Amp,false,3,16,75.78445434570312,,,,,
F11,false,23,Target 1,Unknown,SYBR,21.850365993170804,0.9979115137108217,1.6604616518371043,Amp,false,3,16,75.91924285888672,,,,,
F12,false,35,Target 1,Unknown,SYBR,21.219996952213883,0.9967863017718828,1.6415190837822342,Amp,false,3,16,75.649658203125,,,,,
F13,false,24,Target 1,Unknown,SYBR,21.770003183996003,0.9948794849517117,1.616545595703335,Amp,false,3,17,74.85110473632812,,,,,
F14,false,36,Target 1,Unknown,SYBR,20.949372182754253,0.9972379812487477,1.6597552906980826,Amp,false,3,16,75.79525756835938,,,,,
F15,false,25,Target 1,Unknown,SYBR,21.113748330495696,0.9960483266977687,1.643542034377496,Amp,false,3,15,75.79525756835938,,,,,
F16,false,37,Target 1,Unknown,SYBR,21.99478107905454,0.9941614087247989,1.627962890453922,Amp,false,3,16,75.79525756835938,,,,,
F17,false,26,Target 1,Unknown,SYBR,22.440949456750545,0.9969072333459634,1.5698057852300191,Amp,false,3,17,75.79525756835938,,,,,
F18,false,38,Target 1,Unknown,SYBR,22.678597564595016,0.9801084969848737,1.6243105487282352,Amp,false,3,17,75.79525756835938,,,,,
F19,false,27,Target 1,Unknown,SYBR,21.179250131307988,0.9968146574235751,1.6506296682748878,Amp,false,3,16,75.79525756835938,,,,,
F20,false,39,Target 1,Unknown,SYBR,21.3371949189912,0.9974100145615615,1.6334548794838184,Amp,false,3,16,75.79525756835938,,,,,
F21,false,28,Target 1,Unknown,SYBR,21.142031112649512,0.9969102765869511,1.613427931673404,Amp,false,3,16,75.79525756835938,,,,,
F22,false,40,Target 1,Unknown,SYBR,22.525776363773062,0.993846392754614,1.607561566743688,Amp,false,3,16,75.25574493408203,,,,,
F23,false,29,Target 1,Unknown,SYBR,23.98985027442712,0.7838208041527498,1.2428189576973687,Inconclusive,false,3,21,75.6603775024414,81.99970245361328,89.01341247558594,84.967041015625,,
F24,false,41,Target 1,Unknown,SYBR,19.359646245342592,0.016501333084857576,1.4290506825018903,Inconclusive,false,3,22,81.32530212402344,76.33477783203125,85.91119384765625,71.07449340820312,,
G1,false,42,Target 1,Unknown,SYBR,20.807506757805548,0.9926070033397371,1.6471966034379468,Amp,false,3,15,76.32361602783203,,,,,
G2,false,54,Target 1,Unknown,SYBR,21.39135009946036,0.9969473631706293,1.6484847089745525,Amp,false,3,16,76.32361602783203,,,,,
G3,false,43,Target 1,Unknown,SYBR,21.44469500493782,0.9960024103999477,1.6484287854301725,Amp,false,3,16,76.18882751464844,,,,,
G4,false,55,Target 1,Unknown,SYBR,23.46123739300028,0.9953545870322338,1.65467992299326,Amp,false,3,18,76.18882751464844,,,,,
G5,false,44,Target 1,Unknown,SYBR,22.233159135314352,0.9964674228169095,1.6512107839559398,Amp,false,3,17,76.05403137207031,,,,,
G6,false,56,Target 1,Unknown,SYBR,23.586971819660718,0.9981974701545189,1.6442049052774856,Amp,false,3,18,75.91924285888672,,,,,
G7,false,45,Target 1,Unknown,SYBR,24.449603462294476,0.9973067103215422,1.6499485801435798,Amp,false,3,19,75.91924285888672,,,,,
G8,false,57,Target 1,Unknown,SYBR,21.44505326560175,0.9966509640712441,1.6528981175564583,Amp,false,3,16,75.91924285888672,,,,,
G9,false,46,Target 1,Unknown,SYBR,21.31539271047199,0.9971639079620291,1.643607060434965,Amp,false,3,16,75.91924285888672,,,,,
G10,false,58,Target 1,Unknown,SYBR,20.993804347969863,0.9973697007650892,1.6523492036811958,Amp,false,3,16,75.91924285888672,,,,,
G11,false,47,Target 1,Unknown,SYBR,22.37090984513108,0.9966892182350325,1.6504401615464799,Amp,false,3,17,75.78445434570312,,,,,
G12,false,59,Target 1,Unknown,SYBR,23.86769524711699,0.9942807093385231,1.656504214199958,Amp,false,3,18,75.78445434570312,,,,,
G13,false,48,Target 1,Unknown,SYBR,22.836894738124435,0.9966790161344811,1.645564626597872,Amp,false,3,18,75.79525756835938,,,,,
G14,false,60,Target 1,Unknown,SYBR,21.484739939686897,0.9948544366279023,1.6512749017845352,Amp,false,3,14,75.79525756835938,,,,,
G15,false,49,Target 1,Unknown,SYBR,20.894310331630976,0.9971463641920965,1.6472641903125589,Amp,false,3,16,75.79525756835938,,,,,
G16,false,61,Target 1,Unknown,SYBR,21.466125387394193,0.9976615486644617,1.616039144042331,Amp,false,3,16,75.6603775024414,,,,,
G17,false,50,Target 1,Unknown,SYBR,22.158290696617414,0.9949662610699072,1.6442127200223995,Amp,false,3,16,75.79525756835938,,,,,
G18,false,62,Target 1,Unknown,SYBR,20.673006538697493,0.9962917735327662,1.640339451272882,Amp,false,3,15,75.79525756835938,,,,,
G19,false,51,Target 1,Unknown,SYBR,23.075994304502913,0.9975223235245885,1.6441180847318528,Amp,false,3,18,75.93013763427734,,,,,
G20,false,63,Target 1,Unknown,SYBR,23.309485909851304,0.9957085833550607,1.632581466882492,Amp,false,3,17,75.79525756835938,,,,,
G21,false,52,Target 1,Unknown,SYBR,21.241521971194267,0.9954975150080927,1.6282498759164623,Amp,false,3,16,75.93013763427734,,,,,
G22,false,64,Target 1,Unknown,SYBR,20.817055458166507,0.9959361544480803,1.5914747992682456,Amp,false,3,15,75.12086486816406,,,,,
G23,false,53,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,77.68356323242188,87.2599868774414,73.50231170654297,65.54444122314453,,
G24,false,65,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,76.19989776611328,90.22732543945312,79.5718765258789,72.42327880859375,,
H1,false,42,Target 1,Unknown,SYBR,21.863896762583153,0.8768786718155868,1.5954273836335096,Amp,false,3,17,76.32361602783203,,,,,
H2,false,54,Target 1,Unknown,SYBR,21.293696548333592,0.9844822946776992,1.6452988407518567,Amp,false,3,16,76.45841217041016,,,,,
H3,false,43,Target 1,Unknown,SYBR,21.45877244790406,0.9974120181600679,1.65793577668309,Amp,false,3,16,76.18882751464844,,,,,
H4,false,55,Target 1,Unknown,SYBR,23.725756708830545,0.991352479392046,1.6520892278275439,Amp,false,3,19,76.32361602783203,,,,,
H5,false,44,Target 1,Unknown,SYBR,22.373578776278933,0.9950283025117418,1.6456155538179944,Amp,false,3,17,75.91924285888672,,,,,
H6,false,56,Target 1,Unknown,SYBR,23.531614754541856,0.9971368840373744,1.6512595593457022,Amp,false,3,18,75.91924285888672,,,,,
H7,false,45,Target 1,Unknown,SYBR,24.568785012296914,0.9953267039883332,1.6512866706802887,Amp,false,3,19,75.91924285888672,,,,,
H8,false,57,Target 1,Unknown,SYBR,21.456574210045268,0.9967679800658603,1.652355319052029,Amp,false,3,16,75.78445434570312,,,,,
H9,false,46,Target 1,Unknown,SYBR,21.33507889121553,0.9970854637794601,1.6429540591218406,Amp,false,3,16,75.78445434570312,,,,,
H10,false,58,Target 1,Unknown,SYBR,20.99946942335096,0.9976823510920528,1.6389634484538447,Amp,false,3,16,75.91924285888672,,,,,
H11,false,47,Target 1,Unknown,SYBR,22.424577555934476,0.9969244096472392,1.659602143128716,Amp,false,3,17,75.91924285888672,,,,,
H12,false,59,Target 1,Unknown,SYBR,23.737010227725932,0.9977071606371819,1.660619630678591,Amp,false,3,18,75.78445434570312,,,,,
H13,false,48,Target 1,Unknown,SYBR,22.882959805144345,0.9966336108364715,1.645457390818195,Amp,false,3,17,75.79525756835938,,,,,
H14,false,60,Target 1,Unknown,SYBR,22.097799019902723,0.9970227468816543,1.65668116352146,Amp,false,3,17,75.79525756835938,,,,,
H15,false,49,Target 1,Unknown,SYBR,21.167389897966004,0.9969184656185841,1.6457378084995384,Amp,false,3,16,75.79525756835938,,,,,
H16,false,61,Target 1,Unknown,SYBR,21.3734741920632,0.9971075560157537,1.634614430270746,Amp,false,3,16,75.6603775024414,,,,,
H17,false,50,Target 1,Unknown,SYBR,22.31400299040169,0.9963854690420816,1.6574320528015074,Amp,false,3,17,75.6603775024414,,,,,
H18,false,62,Target 1,Unknown,SYBR,20.91575507752379,0.995762622857978,1.6471100047335048,Amp,false,3,16,75.79525756835938,,,,,
H19,false,51,Target 1,Unknown,SYBR,23.140435672268076,0.9973527805069474,1.638617537562302,Amp,false,3,18,75.79525756835938,,,,,
H20,false,63,Target 1,Unknown,SYBR,23.933719954130254,0.9986745218633348,1.6323491232885927,Amp,false,3,19,75.79525756835938,,,,,
H21,false,52,Target 1,Unknown,SYBR,21.38694382377986,0.9952008552592895,1.6326915777962965,Amp,false,3,15,75.93013763427734,,,,,
H22,false,64,Target 1,Unknown,SYBR,20.962318467763026,0.9945765079320203,1.5311001311390835,Amp,false,3,15,72.96279907226562,,,,,
H23,false,53,Target 1,Unknown,SYBR,28.238486436603498,0.504588716339802,1.4186617086064166,Inconclusive,false,3,28,72.82791900634766,83.75312805175781,92.6551513671875,86.99022674560547,,
