Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
B20,false,15,Target 1,Unknown,SYBR,23.172744872650746,0.9932220241687576,1.641485476485375,Amp,false,3,16,75.93807983398438,,,,,
B21,false,4,Target 1,Unknown,SYBR,22.14975440363807,0.9881126245190982,1.6452396306188923,Amp,false,3,15,76.07300567626953,,,,,
B22,false,16,Target 1,Unknown,SYBR,22.070325706175637,0.9748696067137467,1.6313772905449275,Amp,false,3,16,76.07300567626953,,,,,
B23,false,5,Target 1,Unknown,SYBR,21.37096488720865,0.9917782412879645,1.6170516918384668,Amp,false,3,14,75.80315399169922,,,,,
B24,false,17,Target 1,Unknown,SYBR,26.849560557104972,0.9936997164315635,1.6267735320239731,Amp,false,3,20,75.93807983398438,,,,,
C1,false,122,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.29354858398438,67.70711517333984,64.19984436035156,76.20549774169922,,
C2,false,6,Target 1,Unknown,SYBR,23.639066955031403,0.9943409418112098,1.6548090141299039,Amp,false,3,17,75.93570709228516,,,,,
C3,false,123,Target 1,Unknown,SYBR,21.25127500916694,0.9932306115642393,1.681811710781772,Amp,false,3,15,75.93570709228516,,,,,
C4,false,7,Target 1,Unknown,SYBR,23.904474118645595,0.9952077969153412,1.6767634024668316,Amp,false,3,17,76.07060241699219,,,,,
C5,false,124,Target 1,Unknown,SYBR,22.20953571905443,0.9924032717292408,1.6615135019364806,Amp,false,3,14,76.07060241699219,,,,,
C6,false,8,Target 1,Unknown,SYBR,22.882452869963025,0.9887846199618746,1.633461221779951,Amp,false,3,16,75.66592407226562,,,,,
C7,false,125,Target 1,Unknown,SYBR,23.384538294641096,0.9939547604043646,1.6595743621211971,Amp,false,3,17,76.07060241699219,,,,,
C8,false,9,Target 1,Unknown,SYBR,24.15542312538326,0.9930106556199028,1.6117954020105951,Amp,false,3,17,75.80081176757812,,,,,
C9,false,126,Target 1,Unknown,SYBR,24.850268884359096,0.9959280232426153,1.6597507012533166,Amp,false,3,18,75.93570709228516,,,,,
C10,false,10,Target 1,Unknown,SYBR,24.720216384795783,0.995497544364849,1.6602005944109195,Amp,false,3,18,76.07060241699219,,,,,
C11,false,127,Target 1,Unknown,SYBR,26.539539598597365,0.9951815051384305,1.6635197011453335,Amp,false,3,20,75.93570709228516,,,,,
C12,false,11,Target 1,Unknown,SYBR,22.93715198994775,0.9959328937992377,1.6443421986521995,Amp,false,3,16,75.93570709228516,,,,,
C13,false,128,Target 1,Unknown,SYBR,23.76858403945375,0.9949039993813809,1.6552185510759523,Amp,false,3,17,75.80315399169922,,,,,
C14,false,12,Target 1,Unknown,SYBR,22.937063432814817,0.9954743088281878,1.6476605823791193,Amp,false,3,16,75.80315399169922,,,,,
C15,false,1,Target 1,Unknown,SYBR,24.397490382430213,0.9933692667054218,1.6118239875895342,Amp,false,3,17,74.85865783691406,,,,,
C16,false,13,Target 1,Unknown,SYBR,22.48023477004208,0.994112465737972,1.649195706280777,Amp,false,3,16,75.93807983398438,,,,,
