Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
A1,false,Negative,Telomere,Unknown,SYBR,Undetermined,0,0.7463506785083612,No Amp,false,3,24,78.838134765625,70.81224060058594,90.974853515625,61.318199157714844,,
A2,false,Golden,Telomere,Unknown,SYBR,15.273191726481741,0.9880778476445229,1.7267617533921338,Amp,false,3,8,78.4466323852539,,,,,
A3,false,Std1,Telomere,Unknown,SYBR,15.637195141867913,0.9520171507233777,1.7167557087865173,Amp,false,3,9,78.3487548828125,,,,,
A4,false,Std2,Telomere,Unknown,SYBR,16.05933102278214,0.9841173136117787,1.731708798150515,Amp,false,3,9,78.4466323852539,,,,,
A5,false,Std3,Telomere,Unknown,SYBR,15.768382844030214,0.9867134815543251,1.7237969918155025,Amp,false,3,9,78.4466323852539,,,,,
A6,false,Std4,Telomere,Unknown,SYBR,17.27554584353713,0.9842537723087297,1.735179007133175,Amp,false,3,10,78.54450988769531,,,,,
A7,false,Std5,Telomere,Unknown,SYBR,18.961670624544162,0.9898759323703484,1.7372382192212292,Amp,false,3,11,78.53272247314453,,,,,
A8,false,1,Telomere,Unknown,SYBR,13.626165505339536,0.9715345865079943,1.712957035305185,Amp,false,3,7,78.53272247314453,,,,,
A9,false,2,Telomere,Unknown,SYBR,15.975155865749581,0.953795764347114,1.6183087519101547,Amp,false,3,9,78.53272247314453,,,,,
A10,false,3,Telomere,Unknown,SYBR,16.893264767204585,0.9886164238697424,1.7150339627911517,Amp,false,3,9,78.23930358886719,,,,,
A11,false,4,Telomere,Unknown,SYBR,15.952139222051372,0.9825912985594466,1.7261433932849548,Amp,false,3,9,78.23930358886719,,,,,
A12,false,5,Telomere,Unknown,SYBR,17.69016905388292,0.9867914564132564,1.738959026379159,Amp,false,3,11,78.33711242675781,,,,,
B1,false,Negative,Telomere,Unknown,SYBR,Undetermined,0,0.7112031181539581,No Amp,false,3,24,78.64237976074219,88.62580871582031,71.20375061035156,66.7992935180664,,
B2,false,Golden,Telomere,Unknown,SYBR,15.71369299741082,0.9826210221862341,1.7258109466333342,Amp,false,3,9,78.54450988769531,,,,,
B3,false,Std1,Telomere,Unknown,SYBR,14.36092404471588,0.9779146785865731,1.7239528531739026,Amp,false,3,8,78.64237976074219,,,,,
B4,false,Std2,Telomere,Unknown,SYBR,15.792774898152203,0.9841145862506715,1.7275894728336096,Amp,false,3,9,78.4466323852539,,,,,
B5,false,Std3,Telomere,Unknown,SYBR,16.703332373492252,0.9836036406863851,1.738874690303641,Amp,false,3,9,78.3487548828125,,,,,
B6,false,Std4,Telomere,Unknown,SYBR,17.413613023484352,0.9870322212207777,1.731397211042403,Amp,false,3,10,78.54450988769531,,,,,
B7,false,Std5,Telomere,Unknown,SYBR,19.449614263377853,0.9890711413737158,1.7453228094969413,Amp,false,3,12,78.33711242675781,,,,,
B8,false,1,Telomere,Unknown,SYBR,14.402418407808494,0.971237389072199,1.702538668372291,Amp,false,3,8,78.4349136352539,,,,,
B9,false,2,Telomere,Unknown,SYBR,15.648008600032277,0.9811824032477365,1.7086453910008366,Amp,false,3,9,78.4349136352539,,,,,
B10,false,3,Telomere,Unknown,SYBR,18.06268555468386,0.9848175830846732,1.7143860874434491,Amp,false,3,11,78.14149475097656,,,,,
B11,false,4,Telomere,Unknown,SYBR,15.96985936098876,0.9893279574665076,1.7044469362421004,Amp,false,3,9,78.23930358886719,,,,,
B12,false,5,Telomere,Unknown,SYBR,18.787284487796363,0.9845255879407,1.7449547788592124,Amp,false,3,12,78.23930358886719,,,,,
C1,false,Negative,Telomere,Unknown,SYBR,Undetermined,0,0.7136679276704172,No Amp,false,3,24,78.54450988769531,70.42073822021484,,,,
C2,false,Golden,Telomere,Unknown,SYBR,15.948282686245463,0.9881300376370153,1.7506541554106665,Amp,false,3,9,78.4466323852539,,,,,
C3,false,Std1,Telomere,Unknown,SYBR,14.503371754489361,0.9812156440388186,1.725945197150613,Amp,false,3,8,78.54450988769531,,,,,
