Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
A1,false,122,Target 1,Unknown,SYBR,Undetermined,0,0.6472024582513994,No Amp,false,3,24,71.74565124511719,78.6219482421875,,,,
A2,false,6,Target 1,Unknown,SYBR,14.348397887283742,0.974081292309682,1.7303821797833876,Amp,false,3,7,78.08263397216797,,,,,
A3,false,123,Target 1,Unknown,SYBR,13.249240743447995,0.9863313233665085,1.7042844329784148,Amp,false,3,7,78.352294921875,,,,,
A4,false,7,Target 1,Unknown,SYBR,15.73635968759412,0.9867085955376032,1.7203904630572402,Amp,false,3,8,78.21746063232422,,,,,
A5,false,124,Target 1,Unknown,SYBR,13.978690190158705,0.9906983845998073,1.7317427245575205,Amp,false,3,7,78.21746063232422,,,,,
A6,false,8,Target 1,Unknown,SYBR,14.902265664567693,0.9899414121055388,1.7208916947463866,Amp,false,3,8,78.21746063232422,,,,,
A7,false,125,Target 1,Unknown,SYBR,15.362412189311929,0.9886138854528812,1.7245766639130806,Amp,false,3,8,78.21746063232422,,,,,
A8,false,9,Target 1,Unknown,SYBR,14.781083904333371,0.9918677662461179,1.7283373915714733,Amp,false,3,8,78.21746063232422,,,,,
A9,false,126,Target 1,Unknown,SYBR,16.705575853009506,0.9874992861832464,1.7277243519499668,Amp,false,3,9,78.21746063232422,,,,,
A10,false,10,Target 1,Unknown,SYBR,14.760339273103558,0.9827750173612085,1.7151391176269943,Amp,false,3,8,78.08263397216797,,,,,
A11,false,127,Target 1,Unknown,SYBR,18.637467103498814,0.9908717766422482,1.7359906723513046,Amp,false,3,11,77.94779968261719,,,,,
A12,false,11,Target 1,Unknown,SYBR,16.928209327373892,0.9669113846646521,1.7094065291939091,Amp,false,3,11,77.94779968261719,,,,,
A13,false,128,Target 1,Unknown,SYBR,15.137133204670153,0.9864603766324359,1.7294073779817778,Amp,false,3,8,77.82334899902344,,,,,
A14,false,12,Target 1,Unknown,SYBR,15.566520087728392,0.9852891882076114,1.725046179336026,Amp,false,3,8,78.09319305419922,,,,,
A15,false,1,Target 1,Unknown,SYBR,14.462518054649397,0.9866095390399905,1.7286195987870985,Amp,false,3,7,78.09319305419922,,,,,
A16,false,13,Target 1,Unknown,SYBR,16.821404730811935,0.9918599822522024,1.7319322498046597,Amp,false,3,9,77.95826721191406,,,,,
A17,false,2,Target 1,Unknown,SYBR,14.948228290686089,0.9901123074094154,1.7215401768198844,Amp,false,3,9,78.09319305419922,,,,,
A18,false,14,Target 1,Unknown,SYBR,16.81039566307797,0.9913710047889112,1.7193095241097587,Amp,false,3,9,77.95826721191406,,,,,
A19,false,3,Target 1,Unknown,SYBR,14.01862986592996,0.9853001569088653,1.7174621952982931,Amp,false,3,7,78.22811126708984,,,,,
A20,false,15,Target 1,Unknown,SYBR,15.637505932600302,0.9843736216745164,1.7056054619483718,Amp,false,3,8,77.95826721191406,,,,,
A21,false,4,Target 1,Unknown,SYBR,16.45636647109648,0.9639035006317448,1.674835420987924,Amp,false,3,10,78.09319305419922,,,,,
A22,false,16,Target 1,Unknown,SYBR,16.97653257583572,0.9897528281746925,1.695340741789524,Amp,false,3,9,77.82334899902344,,,,,
A23,false,5,Target 1,Unknown,SYBR,14.860180115424686,0.9809973167108545,1.6917899730523558,Amp,false,3,7,78.363037109375,,,,,
A24,false,17,Target 1,Unknown,SYBR,15.744972958995,0.9898985714138591,1.7110940516442628,Amp,false,3,9,78.22811126708984,,,,,
B1,false,122,Target 1,Unknown,SYBR,Undetermined,0,0.7415421977229234,No Amp,false,3,24,78.75678253173828,71.3411636352539,66.89179992675781,,,
B2,false,6,Target 1,Unknown,SYBR,13.66190124431061,0.9871596007420125,1.7250551782299695,Amp,false,3,7,78.352294921875,,,,,
B3,false,123,Target 1,Unknown,SYBR,12.450277319140532,0.9770317801559886,1.720347537344725,Amp,false,3,6,78.75678253173828,,,,,
B4,false,7,Target 1,Unknown,SYBR,14.985307968126225,0.9911560621620906,1.7403615068659584,Amp,false,3,8,78.6219482421875,,,,,
