Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
B11,false,127,Target 1,Unknown,SYBR,24.91076863608928,0.9970368364152243,1.6579458204901971,Amp,false,3,18,76.20903015136719,,,,,
B12,false,11,Target 1,Unknown,SYBR,21.775667025468167,0.991218295093324,1.643406306931785,Amp,false,3,16,75.93927001953125,,,,,
B13,false,128,Target 1,Unknown,SYBR,22.353110895762704,0.9944253551332546,1.667374797286073,Amp,false,3,16,76.20458984375,,,,,
B14,false,12,Target 1,Unknown,SYBR,22.772944361472717,0.9961349682299792,1.668593274118144,Amp,false,3,17,76.20458984375,,,,,
B15,false,1,Target 1,Unknown,SYBR,21.78719130175945,0.9918168984399912,1.668870804306105,Amp,false,3,16,76.20458984375,,,,,
B16,false,13,Target 1,Unknown,SYBR,21.90019409366989,0.9949497908297865,1.6684505684806867,Amp,false,3,16,76.20458984375,,,,,
B17,false,2,Target 1,Unknown,SYBR,22.976937175882327,0.9896653371072079,1.6529663463822701,Amp,false,3,17,76.20458984375,,,,,
B18,false,14,Target 1,Unknown,SYBR,21.930273666034182,0.9955948185788687,1.6666747578380627,Amp,false,3,16,76.20458984375,,,,,
B19,false,3,Target 1,Unknown,SYBR,21.795763792012686,0.9896761248635024,1.6614381160948792,Amp,false,3,16,76.20458984375,,,,,
B20,false,15,Target 1,Unknown,SYBR,22.623138923068453,0.9869709663625686,1.653082531153803,Amp,false,3,16,76.20458984375,,,,,
B21,false,4,Target 1,Unknown,SYBR,23.015824737937827,0.9935380849511452,1.6608393245826554,Amp,false,3,17,76.20458984375,,,,,
B22,false,16,Target 1,Unknown,SYBR,23.249137073941206,0.9932900187418532,1.6206452221045407,Amp,false,3,17,76.20458984375,,,,,
B23,false,5,Target 1,Unknown,SYBR,23.42095982688887,0.9914558189504958,1.6514705115107453,Amp,false,3,17,76.20458984375,,,,,
B24,false,17,Target 1,Unknown,SYBR,23.25906588253062,0.9778423899467122,1.6403011840570707,Amp,false,3,17,76.20458984375,,,,,
C1,false,122,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,73.10687255859375,92.66390991210938,,,,
C2,false,6,Target 1,Unknown,SYBR,22.862253554092597,0.9802918822335632,1.6436328262670161,Amp,false,3,17,76.20903015136719,,,,,
C3,false,123,Target 1,Unknown,SYBR,20.631571992978238,0.9890708666340385,1.6707259116861033,Amp,false,3,15,76.20903015136719,,,,,
C4,false,7,Target 1,Unknown,SYBR,22.067375655233953,0.9912819995623007,1.6641028045242632,Amp,false,3,15,76.20903015136719,,,,,
C5,false,124,Target 1,Unknown,SYBR,21.681378130091126,0.9912979498239288,1.652257080098895,Amp,false,3,16,76.20903015136719,,,,,
C6,false,8,Target 1,Unknown,SYBR,21.910597657854524,0.9946715630720022,1.650226345777568,Amp,false,3,16,76.20903015136719,,,,,
C7,false,125,Target 1,Unknown,SYBR,22.716487418715907,0.9956963022898805,1.6296933659746018,Amp,false,3,16,76.07415008544922,,,,,
C8,false,9,Target 1,Unknown,SYBR,22.909764965807263,0.9946087097798775,1.6495627035665867,Amp,false,3,17,76.20903015136719,,,,,
C9,false,126,Target 1,Unknown,SYBR,23.526754336904332,0.995346417923006,1.6492936736703387,Amp,false,3,17,76.20903015136719,,,,,
C10,false,10,Target 1,Unknown,SYBR,22.716467363091134,0.9955868781620187,1.6499134037070065,Amp,false,3,16,76.07415008544922,,,,,
C11,false,127,Target 1,Unknown,SYBR,24.97410741061389,0.9963410196268075,1.6665891959316774,Amp,false,3,17,76.20903015136719,,,,,
C12,false,11,Target 1,Unknown,SYBR,21.95906369915243,0.9964902475714821,1.6459634695915561,Amp,false,3,16,75.93927001953125,,,,,
C13,false,128,Target 1,Unknown,SYBR,22.464191512962174,0.9953642687721733,1.6699386100369744,Amp,false,3,16,76.20458984375,,,,,
C14,false,12,Target 1,Unknown,SYBR,22.754632891931045,0.994951376191859,1.670773896703756,Amp,false,3,16,76.06971740722656,,,,,
C15,false,1,Target 1,Unknown,SYBR,21.849781478553005,0.9939075269382109,1.667436160055792,Amp,false,3,16,76.06971740722656,,,,,
C16,false,13,Target 1,Unknown,SYBR,21.953045121512154,0.994838557600219,1.6730106224019488,Amp,false,3,16,76.06971740722656,,,,,
C17,false,2,Target 1,Unknown,SYBR,22.869563329328457,0.9966406745042962,1.672541197984961,Amp,false,3,17,76.06971740722656,,,,,
C18,false,14,Target 1,Unknown,SYBR,21.997566643289154,0.9936715049930959,1.6662422828978654,Amp,false,3,16,76.06971740722656,,,,,
C19,false,3,Target 1,Unknown,SYBR,21.646331769381455,0.9845186481954812,1.662706536565388,Amp,false,3,16,76.20458984375,,,,,
C20,false,15,Target 1,Unknown,SYBR,22.685549576311075,0.9936968632496024,1.6615523782984565,Amp,false,3,17,76.20458984375,,,,,
C21,false,4,Target 1,Unknown,SYBR,22.922329219732532,0.9953641333289659,1.6606734896162885,Amp,false,3,16,76.20458984375,,,,,
C22,false,16,Target 1,Unknown,SYBR,23.042377509357884,0.9944352681089704,1.6548605910445748,Amp,false,3,16,76.20458984375,,,,,
C23,false,5,Target 1,Unknown,SYBR,23.56021463612447,0.9858452971348786,1.640889727037221,Amp,false,3,18,76.33944702148438,,,,,
C24,false,17,Target 1,Unknown,SYBR,23.084551177809544,0.9916654548285437,1.655424649940242,Amp,false,3,17,76.20458984375,,,,,
D1,false,18,Target 1,Unknown,SYBR,22.312548257468848,0.984511845999732,1.6335428500553297,Amp,false,3,16,76.34390258789062,,,,,
D2,false,30,Target 1,Unknown,SYBR,22.579897727021418,0.9914022456662852,1.6386460074582647,Amp,false,3,17,76.34390258789062,,,,,
D3,false,19,Target 1,Unknown,SYBR,22.528331752589402,0.9948248112647313,1.6184980344008182,Amp,false,3,17,76.47877502441406,,,,,
D4,false,31,Target 1,Unknown,SYBR,21.959890789416725,0.9938355584094032,1.6467211865578404,Amp,false,3,16,76.20903015136719,,,,,
D5,false,20,Target 1,Unknown,SYBR,24.112766366758883,0.976233578304725,1.6585051258015358,Amp,false,3,18,76.34390258789062,,,,,
D6,false,32,Target 1,Unknown,SYBR,23.12702736091058,0.9921218702698562,1.6485633173045784,Amp,false,3,17,76.34390258789062,,,,,
D7,false,21,Target 1,Unknown,SYBR,22.312345271294042,0.988622654865596,1.6358108713766095,Amp,false,3,16,76.20903015136719,,,,,
D8,false,33,Target 1,Unknown,SYBR,21.98563382967074,0.9925959294490494,1.648463229765266,Amp,false,3,16,76.20903015136719,,,,,
D9,false,22,Target 1,Unknown,SYBR,22.019541324276766,0.9884164939221157,1.6528094539769809,Amp,false,3,15,76.20903015136719,,,,,
D10,false,34,Target 1,Unknown,SYBR,22.122285058142936,0.9938357008759889,1.6602167475742706,Amp,false,3,16,76.20903015136719,,,,,
D11,false,23,Target 1,Unknown,SYBR,21.99634641284021,0.9921276032317907,1.6558061631758423,Amp,false,3,16,76.20903015136719,,,,,
D12,false,35,Target 1,Unknown,SYBR,21.730265101364715,0.994762978010491,1.654841547711269,Amp,false,3,16,76.20903015136719,,,,,
D13,false,24,Target 1,Unknown,SYBR,23.073605220482747,0.9948896937683306,1.663896648412847,Amp,false,3,17,76.06971740722656,,,,,
D14,false,36,Target 1,Unknown,SYBR,22.026172053024972,0.9931530019120145,1.669592251634036,Amp,false,3,16,76.20458984375,,,,,
D15,false,25,Target 1,Unknown,SYBR,22.723300956845627,0.9940319415260801,1.6634299902911969,Amp,false,3,16,76.20458984375,,,,,
D16,false,37,Target 1,Unknown,SYBR,21.593959974452574,0.9937329557231157,1.674563677044147,Amp,false,3,16,76.20458984375,,,,,
D17,false,26,Target 1,Unknown,SYBR,22.11464840204487,0.9943040540293988,1.6667024440746412,Amp,false,3,16,76.20458984375,,,,,
D18,false,38,Target 1,Unknown,SYBR,22.636832239704958,0.9949732577149956,1.657737957869424,Amp,false,3,16,76.33944702148438,,,,,
D19,false,27,Target 1,Unknown,SYBR,23.564220488053635,0.9920872684124123,1.640628055797288,Amp,false,3,17,76.20458984375,,,,,
D20,false,39,Target 1,Unknown,SYBR,23.607397843031485,0.9953487503932132,1.6576284092729023,Amp,false,3,18,76.20458984375,,,,,
D21,false,28,Target 1,Unknown,SYBR,22.435459421707485,0.9922265638231285,1.5616558520444481,Amp,false,3,17,75.93485260009766,,,,,
D22,false,40,Target 1,Unknown,SYBR,22.527058121091244,0.978772349102895,1.641510233870544,Amp,false,3,17,76.33944702148438,,,,,
D23,false,29,Target 1,Unknown,SYBR,22.14266340552446,0.9924814600388742,1.6597507198593697,Amp,false,3,16,76.33944702148438,,,,,
D24,false,41,Target 1,Unknown,SYBR,22.979005198270066,0.9937653263276927,1.653851031638991,Amp,false,3,17,76.33944702148438,,,,,
E1,false,18,Target 1,Unknown,SYBR,22.360410283030184,0.9911430005675002,1.6288511792086247,Amp,false,3,16,76.34390258789062,,,,,
E2,false,30,Target 1,Unknown,SYBR,22.554014915252964,0.9940466735267703,1.630783093055749,Amp,false,3,16,76.34390258789062,,,,,
E3,false,19,Target 1,Unknown,SYBR,22.34819565139835,0.9951706240557239,1.6439767346909022,Amp,false,3,16,76.34390258789062,,,,,
E4,false,31,Target 1,Unknown,SYBR,22.089524675705192,0.9852852488227434,1.6357577787045134,Amp,false,3,16,76.20903015136719,,,,,
E5,false,20,Target 1,Unknown,SYBR,24.103645906868486,0.9933645587605541,1.6542193490967703,Amp,false,3,18,76.34390258789062,,,,,
E6,false,32,Target 1,Unknown,SYBR,23.296120262577652,0.9890714898247526,1.6479268480405556,Amp,false,3,17,76.20903015136719,,,,,
E7,false,21,Target 1,Unknown,SYBR,22.266502210011765,0.9863809639403668,1.6525153355175226,Amp,false,3,16,76.34390258789062,,,,,
E8,false,33,Target 1,Unknown,SYBR,21.93297555986478,0.9884159784311564,1.6532068673650406,Amp,false,3,16,76.20903015136719,,,,,
E9,false,22,Target 1,Unknown,SYBR,22.04521133141241,0.994408043932507,1.6521827840964258,Amp,false,3,16,76.20903015136719,,,,,
E10,false,34,Target 1,Unknown,SYBR,22.400640307065544,0.9940694640579679,1.628201026637747,Amp,false,3,16,76.20903015136719,,,,,
E11,false,23,Target 1,Unknown,SYBR,22.241642363294503,0.9885259755453121,1.6063710966114129,Amp,false,3,16,75.93927001953125,,,,,
E12,false,35,Target 1,Unknown,SYBR,21.903281723243232,0.9939069370459468,1.6494114754309614,Amp,false,3,16,76.07415008544922,,,,,
E13,false,24,Target 1,Unknown,SYBR,23.0952105264273,0.994400051263502,1.6684104346128623,Amp,false,3,17,76.06971740722656,,,,,
E14,false,36,Target 1,Unknown,SYBR,22.048999786736715,0.9944986010059867,1.671632653855778,Amp,false,3,16,76.06971740722656,,,,,
E15,false,25,Target 1,Unknown,SYBR,22.84831476607512,0.9938592772128854,1.6612544027490523,Amp,false,3,16,76.06971740722656,,,,,
E16,false,37,Target 1,Unknown,SYBR,21.788762656478404,0.9947759556159006,1.6755030241255886,Amp,false,3,16,76.20458984375,,,,,
E17,false,26,Target 1,Unknown,SYBR,22.261878937032016,0.9947202375418495,1.6657341670798886,Amp,false,3,16,76.06971740722656,,,,,
E18,false,38,Target 1,Unknown,SYBR,22.798738989672806,0.9873316297249278,1.6664577049810663,Amp,false,3,17,76.20458984375,,,,,
E19,false,27,Target 1,Unknown,SYBR,23.49341817084435,0.9959402523499026,1.6628661253642514,Amp,false,3,17,76.20458984375,,,,,
E20,false,39,Target 1,Unknown,SYBR,23.578125057013686,0.9935842183932729,1.6623924475393441,Amp,false,3,17,76.20458984375,,,,,
E21,false,28,Target 1,Unknown,SYBR,22.266211482865927,0.9938856190023669,1.654494142094648,Amp,false,3,16,76.20458984375,,,,,
E22,false,40,Target 1,Unknown,SYBR,22.54470808299257,0.9800074984749226,1.6518850883933265,Amp,false,3,17,76.33944702148438,,,,,
E23,false,29,Target 1,Unknown,SYBR,22.522122166128476,0.995106109355037,1.5450802572084605,Amp,false,3,17,76.20458984375,,,,,
E24,false,41,Target 1,Unknown,SYBR,23.044739455604116,0.9859018920719754,1.6537952622125944,Amp,false,3,17,76.20458984375,,,,,
F1,false,18,Target 1,Unknown,SYBR,22.609410070033654,0.9913782255656458,1.6194574734610279,Amp,false,3,17,76.20903015136719,,,,,
F2,false,30,Target 1,Unknown,SYBR,22.681419413284708,0.9941877561407232,1.6373979682236526,Amp,false,3,17,76.20903015136719,,,,,
F3,false,19,Target 1,Unknown,SYBR,22.552290221532743,0.9926462083591228,1.6497014133665648,Amp,false,3,16,76.20903015136719,,,,,
F4,false,31,Target 1,Unknown,SYBR,22.099289827532232,0.9925660605471016,1.6333470531096483,Amp,false,3,16,76.20903015136719,,,,,
F5,false,20,Target 1,Unknown,SYBR,24.238194018123785,0.9901132201329115,1.6459664368191171,Amp,false,3,18,76.20903015136719,,,,,
F6,false,32,Target 1,Unknown,SYBR,23.204963552150126,0.9943902253324117,1.6469127218071462,Amp,false,3,17,76.20903015136719,,,,,
F7,false,21,Target 1,Unknown,SYBR,22.231080932766154,0.9938125687793755,1.62752549852051,Amp,false,3,16,76.20903015136719,,,,,
F8,false,33,Target 1,Unknown,SYBR,21.925068444763163,0.9938591704415501,1.65839876576326,Amp,false,3,16,76.20903015136719,,,,,
F9,false,22,Target 1,Unknown,SYBR,21.973381385698744,0.9935307863397627,1.6511103671086096,Amp,false,3,15,76.20903015136719,,,,,
F10,false,34,Target 1,Unknown,SYBR,22.243691790547146,0.9938245456427333,1.6578219853063747,Amp,false,3,16,76.20903015136719,,,,,
F11,false,23,Target 1,Unknown,SYBR,22.020015089794583,0.9928839347466968,1.660805054297837,Amp,false,3,16,76.20903015136719,,,,,
F12,false,35,Target 1,Unknown,SYBR,21.6628192311086,0.991247637326275,1.6527038991083203,Amp,false,3,15,76.07415008544922,,,,,
F13,false,24,Target 1,Unknown,SYBR,23.121772534569452,0.9949894616919674,1.6727561243833047,Amp,false,3,16,76.06971740722656,,,,,
F14,false,36,Target 1,Unknown,SYBR,22.03029309979469,0.9939973817908525,1.679332588241202,Amp,false,3,16,76.06971740722656,,,,,
F15,false,25,Target 1,Unknown,SYBR,22.730343877368554,0.9950949171441799,1.664183590942639,Amp,false,3,16,76.20458984375,,,,,
F16,false,37,Target 1,Unknown,SYBR,21.85031164903706,0.9940206172764995,1.672272145356354,Amp,false,3,16,76.06971740722656,,,,,
F17,false,26,Target 1,Unknown,SYBR,22.214689523109122,0.9938204864575131,1.6689672599223606,Amp,false,3,16,76.20458984375,,,,,
F18,false,38,Target 1,Unknown,SYBR,22.9441086752555,0.9796487978219225,1.6496093420911966,Amp,false,3,17,76.20458984375,,,,,
F19,false,27,Target 1,Unknown,SYBR,23.006825260313775,0.9940868423176127,1.682839057266352,Amp,false,3,16,76.33944702148438,,,,,
F20,false,39,Target 1,Unknown,SYBR,23.661486977181724,0.9954973558443064,1.665138349169473,Amp,false,3,18,76.20458984375,,,,,
F21,false,28,Target 1,Unknown,SYBR,22.204441324526783,0.9940968482660046,1.6601000835991724,Amp,false,3,16,76.33944702148438,,,,,
F22,false,40,Target 1,Unknown,SYBR,22.41288789490961,0.9940445213033592,1.6590800907461223,Amp,false,3,16,76.33944702148438,,,,,
F23,false,29,Target 1,Unknown,SYBR,22.29802267674156,0.9935169095613764,1.653767907650669,Amp,false,3,16,76.33944702148438,,,,,
F24,false,41,Target 1,Unknown,SYBR,22.99754886871054,0.9948125441830507,1.653549138464491,Amp,false,3,17,76.33944702148438,,,,,
G1,false,42,Target 1,Unknown,SYBR,23.661421022795047,0.9845211647985895,1.6113310712787106,Amp,false,3,17,76.07415008544922,,,,,
G2,false,54,Target 1,Unknown,SYBR,21.895781097830188,0.9942805686701749,1.6393937319644243,Amp,false,3,16,76.34390258789062,,,,,
G3,false,43,Target 1,Unknown,SYBR,22.329426185660736,0.9946084394912473,1.6441017416084824,Amp,false,3,16,76.34390258789062,,,,,
G4,false,55,Target 1,Unknown,SYBR,22.70614058832669,0.9887561059080485,1.6483300086103243,Amp,false,3,17,76.34390258789062,,,,,
G5,false,44,Target 1,Unknown,SYBR,22.555526689064543,0.9952331233032168,1.6546300684527109,Amp,false,3,17,76.34390258789062,,,,,
G6,false,56,Target 1,Unknown,SYBR,24.024792195580893,0.9928533639875519,1.6440078714701112,Amp,false,3,17,76.34390258789062,,,,,
G7,false,45,Target 1,Unknown,SYBR,23.127703116825302,0.9937455168730658,1.6554662194609175,Amp,false,3,17,76.34390258789062,,,,,
G8,false,57,Target 1,Unknown,SYBR,24.225263064920398,0.9953002325016578,1.660675397904694,Amp,false,3,18,76.34390258789062,,,,,
G9,false,46,Target 1,Unknown,SYBR,24.669887284903616,0.9954300089348735,1.6559298526758512,Amp,false,3,18,76.20903015136719,,,,,
G10,false,58,Target 1,Unknown,SYBR,22.218805983960678,0.9947540092329062,1.660501112514215,Amp,false,3,16,76.20903015136719,,,,,
G11,false,47,Target 1,Unknown,SYBR,22.310879190057662,0.9903704463562506,1.6576974158025684,Amp,false,3,16,76.20903015136719,,,,,
G12,false,59,Target 1,Unknown,SYBR,21.733188354487126,0.9928402527614999,1.6558678462570757,Amp,false,3,15,76.20903015136719,,,,,
G13,false,48,Target 1,Unknown,SYBR,23.078992804019258,0.9834362520791151,1.6693414097629857,Amp,false,3,17,75.79998779296875,,,,,
G14,false,60,Target 1,Unknown,SYBR,24.87804617607302,0.9739663862750796,1.657696025869292,Amp,false,3,20,76.06971740722656,,,,,
G15,false,49,Target 1,Unknown,SYBR,23.320361942990374,0.9948815501218451,1.6673523110247994,Amp,false,3,17,76.20458984375,,,,,
G16,false,61,Target 1,Unknown,SYBR,22.837471404855883,0.9956338224641078,1.6656164586743358,Amp,false,3,17,76.20458984375,,,,,
G17,false,50,Target 1,Unknown,SYBR,21.99873586782799,0.9948296175842737,1.6699294314003659,Amp,false,3,16,76.20458984375,,,,,
G18,false,62,Target 1,Unknown,SYBR,22.28047482811484,0.9939605042595078,1.6550434349371015,Amp,false,3,15,76.20458984375,,,,,
G19,false,51,Target 1,Unknown,SYBR,23.57888463696458,0.9932140925555166,1.580561434856076,Amp,false,3,17,75.93485260009766,,,,,
G20,false,63,Target 1,Unknown,SYBR,21.822304102581057,0.9918369861735061,1.6631774304069409,Amp,false,3,16,76.33944702148438,,,,,
G21,false,52,Target 1,Unknown,SYBR,24.057902756955833,0.9950750030329469,1.6571382518812423,Amp,false,3,18,76.20458984375,,,,,
G22,false,64,Target 1,Unknown,SYBR,24.51237228565696,0.9899027210200549,1.6626515395139552,Amp,false,3,18,76.33944702148438,,,,,
G23,false,53,Target 1,Unknown,SYBR,22.14939483104441,0.99344562936706,1.6610064450749362,Amp,false,3,16,76.33944702148438,,,,,
G24,false,65,Target 1,Unknown,SYBR,21.848895813660803,0.9758462975192492,1.6408738968280594,Amp,false,3,16,76.33944702148438,,,,,
H1,false,42,Target 1,Unknown,SYBR,24.03495961719799,0.8690837671220442,1.5964866134214375,Amp,false,3,19,75.80439758300781,,,,,
H2,false,54,Target 1,Unknown,SYBR,21.990815693321885,0.9933582000903708,1.6380554898422415,Amp,false,3,16,76.34390258789062,,,,,
H3,false,43,Target 1,Unknown,SYBR,22.370253663359158,0.9941799175212386,1.6540811218167066,Amp,false,3,16,76.20903015136719,,,,,
H4,false,55,Target 1,Unknown,SYBR,22.706330879346282,0.994723238325611,1.6430261677994316,Amp,false,3,17,76.34390258789062,,,,,
H5,false,44,Target 1,Unknown,SYBR,22.541233120065733,0.995314132909591,1.648289698105897,Amp,false,3,16,76.34390258789062,,,,,
H6,false,56,Target 1,Unknown,SYBR,23.966433515350353,0.9965842618013422,1.6524801235409794,Amp,false,3,18,76.20903015136719,,,,,
H7,false,45,Target 1,Unknown,SYBR,23.112972028956328,0.9946577118615888,1.6524410059660644,Amp,false,3,17,76.34390258789062,,,,,
H8,false,57,Target 1,Unknown,SYBR,24.565744226095433,0.99583400917038,1.65404010128104,Amp,false,3,18,76.20903015136719,,,,,
H9,false,46,Target 1,Unknown,SYBR,24.596496707655888,0.9959428237073314,1.6506563797838834,Amp,false,3,18,76.20903015136719,,,,,
H10,false,58,Target 1,Unknown,SYBR,22.534831079534953,0.9943841449849076,1.6333617257971487,Amp,false,3,17,76.20903015136719,,,,,
H11,false,47,Target 1,Unknown,SYBR,22.305006922909897,0.9930129172959637,1.650921912629556,Amp,false,3,16,76.20903015136719,,,,,
H12,false,59,Target 1,Unknown,SYBR,21.494675224741528,0.9904956406640039,1.6604512229821464,Amp,false,3,15,76.47877502441406,,,,,
H13,false,48,Target 1,Unknown,SYBR,23.12290329038308,0.99459605066013,1.6717092962994657,Amp,false,3,17,76.20458984375,,,,,
H14,false,60,Target 1,Unknown,SYBR,24.882925029355384,0.9969074852441105,1.6696138670732272,Amp,false,3,19,76.06971740722656,,,,,
H15,false,49,Target 1,Unknown,SYBR,23.467346255482454,0.9946250735329041,1.6660693141150607,Amp,false,3,17,76.06971740722656,,,,,
H16,false,61,Target 1,Unknown,SYBR,22.737729247500035,0.9949258403108933,1.6717712773434723,Amp,false,3,17,76.20458984375,,,,,
H17,false,50,Target 1,Unknown,SYBR,21.946311951412525,0.9937876099847326,1.6869426343294494,Amp,false,3,15,76.20458984375,,,,,
H18,false,62,Target 1,Unknown,SYBR,22.437910701419945,0.9936881576460028,1.6578429213902466,Amp,false,3,17,76.20458984375,,,,,
H19,false,51,Target 1,Unknown,SYBR,23.194612510491183,0.9946577384945546,1.6619452845621752,Amp,false,3,17,76.33944702148438,,,,,
H20,false,63,Target 1,Unknown,SYBR,21.931560676611703,0.9912620907075067,1.658917058976903,Amp,false,3,16,76.33944702148438,,,,,
H21,false,52,Target 1,Unknown,SYBR,24.128617446253074,0.9940598471956538,1.6385178669410685,Amp,false,3,17,76.33944702148438,,,,,
H22,false,64,Target 1,Unknown,SYBR,24.60312746675256,0.9961152648366632,1.6559601613236532,Amp,false,3,18,76.33944702148438,,,,,
H23,false,53,Target 1,Unknown,SYBR,22.24442994495216,0.9627688610141505,1.6504250060326315,Amp,false,3,16,76.33944702148438,,,,,
H24,false,65,Target 1,Unknown,SYBR,22.01341160613174,0.9866441526476193,1.6387279580457845,Amp,false,3,16,76.20458984375,,,,,
I1,false,42,Target 1,Unknown,SYBR,23.65935289079553,0.99591688848811,1.6172082393060243,Amp,false,3,17,76.07415008544922,,,,,
I2,false,54,Target 1,Unknown,SYBR,22.733313266356596,0.8462534043213078,1.6285339404963637,Amp,false,3,17,76.34390258789062,,,,,
I3,false,43,Target 1,Unknown,SYBR,22.401882642808197,0.9938086657113125,1.6402843476016369,Amp,false,3,16,76.20903015136719,,,,,
I4,false,55,Target 1,Unknown,SYBR,22.680065157558573,0.9960028140869854,1.649666443744238,Amp,false,3,17,76.20903015136719,,,,,
