Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
A1,false,122,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,71.20808410644531,90.21705627441406,65.95027923583984,,,
A2,false,6,Target 1,Unknown,SYBR,22.654281523259407,0.9912039208705167,1.655645861859915,Amp,false,3,17,75.79180908203125,,,,,
A3,false,123,Target 1,Unknown,SYBR,20.805285851121404,0.9928273624841619,1.6316897984004808,Amp,false,3,14,75.92662048339844,,,,,
A4,false,7,Target 1,Unknown,SYBR,22.20989184495962,0.9889276567029391,1.651724098241754,Amp,false,3,13,75.92662048339844,,,,,
A5,false,124,Target 1,Unknown,SYBR,21.650797730450698,0.9949247649756422,1.662142210577324,Amp,false,3,15,75.92662048339844,,,,,
A6,false,8,Target 1,Unknown,SYBR,27.42590119950595,0.9934837769288225,1.6405576056191356,Amp,false,3,21,75.79180908203125,,,,,
A7,false,125,Target 1,Unknown,SYBR,23.054673082736414,0.9938520520106022,1.6505235659184652,Amp,false,3,17,75.79180908203125,,,,,
A8,false,9,Target 1,Unknown,SYBR,22.4870226616393,0.9940701822108224,1.655562619237431,Amp,false,3,16,75.79180908203125,,,,,
A9,false,126,Target 1,Unknown,SYBR,23.976009215064003,0.9969007264890722,1.6538386871157515,Amp,false,3,17,75.79180908203125,,,,,
A10,false,10,Target 1,Unknown,SYBR,22.557179887806505,0.9921978789545788,1.641551896808284,Amp,false,3,16,75.79180908203125,,,,,
A11,false,127,Target 1,Unknown,SYBR,25.462844133992363,0.9960776280786032,1.653796313997146,Amp,false,3,19,75.79180908203125,,,,,
A12,false,11,Target 1,Unknown,SYBR,26.371443930817527,0.9935123531223484,1.625678616656573,Amp,false,3,20,75.79180908203125,,,,,
A13,false,128,Target 1,Unknown,SYBR,22.778244255474,0.9956090345765175,1.6641532114334083,Amp,false,3,16,75.794189453125,,,,,
A14,false,12,Target 1,Unknown,SYBR,22.283694561108412,0.9949879356232352,1.6472558145453253,Amp,false,3,16,75.794189453125,,,,,
A15,false,1,Target 1,Unknown,SYBR,25.779445517577678,0.9967640150613976,1.6629721777937565,Amp,false,3,19,75.794189453125,,,,,
A16,false,13,Target 1,Unknown,SYBR,22.242388249194036,0.9932558185320158,1.626166244347686,Amp,false,3,16,75.794189453125,,,,,
A17,false,2,Target 1,Unknown,SYBR,23.616235750540326,0.9929615632590333,1.6638121090109674,Amp,false,3,18,75.794189453125,,,,,
A18,false,14,Target 1,Unknown,SYBR,23.21107079489022,0.990919178598278,1.6451798472104997,Amp,false,3,17,75.794189453125,,,,,
A19,false,3,Target 1,Unknown,SYBR,22.09881603897545,0.9943371137095132,1.6505439687693542,Amp,false,3,16,75.92906188964844,,,,,
A20,false,15,Target 1,Unknown,SYBR,25.97204283880933,0.9967165559554726,1.6544529262413963,Amp,false,3,19,75.794189453125,,,,,
A21,false,4,Target 1,Unknown,SYBR,22.711207743974207,0.9606214695962493,1.5968123450326484,Amp,false,3,17,75.92906188964844,,,,,
A22,false,16,Target 1,Unknown,SYBR,22.98007480501493,0.9958991596569896,1.6220466119717571,Amp,false,3,17,75.92906188964844,,,,,
A23,false,5,Target 1,Unknown,SYBR,24.49006301842386,0.9923139246809457,1.6230506155381286,Amp,false,3,19,75.92906188964844,,,,,
A24,false,17,Target 1,Unknown,SYBR,21.926560938274307,0.9965136164937795,1.6394617484185705,Amp,false,3,15,75.794189453125,,,,,
B1,false,122,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,71.3428955078125,88.86890411376953,92.64373779296875,,,
B2,false,6,Target 1,Unknown,SYBR,22.719626613429696,0.9936354217958313,1.6617750880868993,Amp,false,3,17,75.92662048339844,,,,,
B3,false,123,Target 1,Unknown,SYBR,20.579484786125136,0.9942799925705003,1.6538325815113728,Amp,false,3,13,75.92662048339844,,,,,
B4,false,7,Target 1,Unknown,SYBR,22.738894605334934,0.995603018978017,1.669081603872278,Amp,false,3,16,75.92662048339844,,,,,
B5,false,124,Target 1,Unknown,SYBR,21.79948728361351,0.9968131212666881,1.655314915249755,Amp,false,3,15,75.92662048339844,,,,,
B6,false,8,Target 1,Unknown,SYBR,27.95989902637514,0.9938927192721044,1.6526406633101396,Amp,false,3,21,75.92662048339844,,,,,
B7,false,125,Target 1,Unknown,SYBR,22.964812757469986,0.9970011417308249,1.6528054389629474,Amp,false,3,16,75.92662048339844,,,,,
B8,false,9,Target 1,Unknown,SYBR,22.598384627940845,0.994177665087,1.6539903288860156,Amp,false,3,16,75.92662048339844,,,,,
