pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
12/4/20,telo,41,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,42,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,43,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,44,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,45,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,46,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,47,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,48,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,49,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,50,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,51,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,52,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,53,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,54,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,55,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,56,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,57,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,58,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,59,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,60,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,61,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,62,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,63,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,64,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,65,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,66,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,67,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,68,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,69,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,70,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,71,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,72,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,73,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,74,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,75,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,76,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,77,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,78,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,79,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,80,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,81,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,82,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,83,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,84,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,85,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,86,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,87,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,88,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,89,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,90,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,91,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,92,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,93,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,94,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,95,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,96,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,97,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,98,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,99,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,100,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,101,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,102,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,103,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,104,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,105,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,106,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,107,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,108,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,109,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,110,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,111,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,112,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,113,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,114,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,115,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,116,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,117,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,118,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,119,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,120,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,121,,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,122,H20,NA,NA,NA,NA,NA,NA,NA
12/4/20,telo,123,Std1-B,12.37068914,0.028942831,3,0.233962961,0.81728927,0.835917825,0.966271223
12/4/20,telo,124,Std2-B,13.11283442,0.203772734,3,1.553994562,0.86632028,0.886066403,1.024239992
12/4/20,telo,125,Std3-B,14.79892971,0.192112738,3,1.298152921,0.977714849,1,1.155940445
12/4/20,telo,126,Std4-B,15.69353743,0.178629357,2,1.138235137,1.036818533,1.060450839,1.225818015
12/4/20,telo,127,Std5-B,17.87021784,0.128635366,2,0.719830989,1.180624388,1.207534476,1.39583794
12/4/20,telo,128,gold,15.13624317,0.0721087,2,0.476397606,1,1.022793098,1.182287909
