pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
10/26/20,gadph,35,T_035,20.75188762,0.190263821,3,0.916850672,0.908926883,0.901664174,0.973016379
10/26/20,gadph,36,T_036,24.14107743,0.109028056,2,0.451628792,1.05737245,1.048923599,1.131929017
10/26/20,gadph,37,T_037,22.43160806,0.096965283,2,0.432270762,0.982498169,0.974647595,1.051775263
10/26/20,gadph,38,T_038,21.68722005,0.088968416,3,0.410234301,0.949894182,0.942304127,1.016872331
10/26/20,gadph,39,T_039,22.28315733,0.038694445,3,0.173648844,0.975996069,0.968197449,1.044814692
10/26/20,gadph,40,T_040,25.17279066,0.171543754,3,0.681464986,1.102561202,1.093751273,1.18030408
10/26/20,gadph,41,T_041,21.79904831,0.239760657,3,1.099867543,0.954792229,0.947163036,1.022115744
10/26/20,gadph,42,T_042,21.83556213,0.142568623,2,0.652919409,0.956391524,0.948749552,1.023827808
10/26/20,gadph,43,T_043,22.17450376,0.018879714,2,0.085141542,0.971237073,0.963476479,1.039720133
10/26/20,gadph,44,T_044,24.00894631,0.194161419,3,0.808704458,1.051585144,1.043182535,1.125733641
10/26/20,gadph,45,T_045,21.9992412,0.015688973,2,0.071315973,0.963560621,0.955861366,1.031502406
10/26/20,gadph,46,T_046,21.77492169,0.171561565,3,0.787886026,0.953735489,0.946114741,1.020984493
10/26/20,gadph,47,T_047,22.32086595,0.045381149,2,0.203312673,0.977647695,0.969835878,1.046582777
10/26/20,gadph,48,T_048,22.24892263,0.2131384,3,0.957971778,0.974496598,0.96670996,1.043209492
10/26/20,gadph,49,T_049,22.61349346,0.135257276,2,0.598126407,0.990464699,0.982550468,1.060303522
10/26/20,gadph,50,T_050,23.13042972,0.087617498,3,0.378797536,1.013106363,1.005011216,1.084541676
10/26/20,gadph,51,T_051,21.86583847,0.142640085,3,0.65234217,0.957717619,0.950065052,1.025247407
10/26/20,gadph,52,T_052,NA,NA,NA,NA,NA,NA,NA
10/26/20,gadph,53,T_053,25.78205313,0.043885189,2,0.170216035,1.129246728,1.12022357,1.208871234
10/26/20,gadph,54,T_054,23.40262749,0.230078868,3,0.983132634,1.025028549,1.016838139,1.097304509
10/26/20,gadph,55,T_055,21.04622346,0.184198572,3,0.875209617,0.921818711,0.914452991,0.986817225
10/26/20,gadph,56,T_056,21.1188454,0.002575639,3,0.012195926,0.924999531,0.917608395,0.990222329
10/26/20,gadph,57,T_057,22.8055861,0.164764595,3,0.722474721,0.998878303,0.990896844,1.069310379
10/26/20,gadph,58,T_058,21.52941882,0.019518046,2,0.090657559,0.942982532,0.935447704,1.009473332
10/26/20,gadph,59,T_059,22.47540646,0.146140023,3,0.650221934,0.984416527,0.976550624,1.053828886
10/26/20,gadph,60,T_060,21.95410476,0.085423484,3,0.389100283,0.961583658,0.953900199,1.029386045
10/26/20,gadph,61,T_061,21.6506996,0.105572873,3,0.487618758,0.948294597,0.940717323,1.015159957
10/26/20,gadph,62,T_062,22.37937948,0.033380138,3,0.149155778,0.980210572,0.972378276,1.049326364
10/26/20,gadph,63,T_063,25.03756636,0.093237719,3,0.372391302,1.096638415,1.087875812,1.173963671
10/26/20,gadph,64,T_064,25.503039,0.095013809,3,0.372558773,1.117025987,1.108100478,1.195788794
10/26/20,gadph,65,T_065,24.7720956,0.069610971,3,0.281005582,1.08501087,1.076341176,1.161516254
10/26/20,gadph,66,T_066,21.74774287,0.071835055,3,0.330310394,0.952545064,0.944933828,1.01971013
10/26/20,gadph,67,T_067,24.20141067,0.07942219,3,0.328171739,1.060015029,1.051545062,1.134757927
10/26/20,gadph,68,T_068,22.6246369,0.053048258,3,0.234471199,0.990952778,0.983034648,1.060826016
10/26/20,gadph,69,T_069,21.83898723,0.025209939,2,0.115435477,0.956541542,0.948898372,1.023988404
10/26/20,gadph,70,T_070,21.69851368,0.056006421,3,0.258111786,0.95038884,0.942794832,1.017401867
10/26/20,gadph,71,T_071,23.6806958,0.130515809,3,0.551148541,1.037207863,1.028920135,1.110342601
10/26/20,gadph,72,T_072,22.65194443,0.227789336,3,1.005606105,0.992148841,0.984221153,1.062106415
10/26/20,gadph,73,T_073,22.02680764,0.162574035,3,0.738073522,0.964768024,0.95705912,1.032794944
10/26/20,gadph,74,T_074,21.89997283,0.050785887,3,0.231899317,0.959212694,0.951548181,1.026847902
10/26/20,gadph,75,T_075,21.91329407,0.087856574,3,0.400928194,0.959796161,0.952126985,1.02747251
10/26/20,gadph,76,T_076,23.26825703,0.084112889,3,0.361492005,1.01914316,1.010999777,1.091004135
10/26/20,gadph,77,T_077,22.35169359,0.110489187,3,0.494321319,0.978997938,0.971175331,1.048028226
10/26/20,gadph,78,T_078,22.09856833,0.156367751,3,0.707592225,0.967911122,0.960177104,1.036159666
10/26/20,gadph,79,T_079,22.66619157,0.069479553,2,0.306533865,0.992772861,0.984840188,1.062774436
10/26/20,gadph,80,T_080,22.39432731,0.092330671,3,0.412294909,0.980865283,0.973027755,1.05002724
10/26/20,gadph,81,T_081,22.4292105,0.016095339,2,0.071760613,0.982393157,0.974543421,1.051662846
10/26/20,gadph,82,T_082,23.29548081,0.123709283,3,0.531044129,1.020335554,1.012182643,1.092280606
10/26/20,gadph,83,T_083,23.48525184,0.169575864,2,0.722052569,1.028647472,1.020428145,1.101178608
10/26/20,gadph,84,T_084,22.42499002,0.099410192,3,0.443300944,0.982208301,0.974360042,1.051464956
10/26/20,gadph,85,T_085,21.92580496,0.039694054,3,0.181038068,0.960344135,0.95267058,1.028059122
10/26/20,gadph,86,T_086,21.79698803,0.04800051,3,0.22021625,0.954701989,0.947073517,1.022019142
10/26/20,gadph,87,T_087,21.32737748,0.041724438,3,0.19563792,0.934133178,0.92666906,1
10/26/20,gadph,88,T_088,22.57714912,0.03466023,3,0.153519071,0.988872827,0.980971316,1.058599405
10/26/20,gadph,89,T_089,22.29637414,0.11706747,3,0.525051602,0.976574961,0.968771715,1.045434403
10/26/20,gadph,90,T_090,24.60670709,0.036774222,2,0.14944796,1.077766899,1.069155088,1.153761503
10/26/20,gadph,91,T_091,24.82573485,0.070082022,2,0.282295862,1.087360254,1.078671787,1.164031296
10/26/20,gadph,92,T_092,22.34392433,0.069552924,3,0.311283387,0.978657646,0.970837759,1.04766394
10/26/20,gadph,93,T_093,24.31798894,0.097559622,3,0.401182937,1.065121125,1.056610358,1.14022406
10/26/20,gadph,94,T_094,22.80795424,0.010071192,3,0.044156492,0.998982026,0.990999739,1.069421416
10/26/20,gadph,95,T_095,21.84224723,0.058308594,3,0.266953272,0.956684329,0.949040018,1.024141259
10/26/20,gadph,96,T_096,21.9675987,0.024573871,3,0.111864166,0.962174689,0.954486507,1.03001875
10/26/20,gadph,97,T_097,22.09942235,0.016447191,3,0.074423624,0.967948528,0.960214211,1.036199709
10/26/20,gadph,98,T_098,23.71217076,0.029706127,3,0.125277972,1.038586458,1.030287714,1.111818402
10/26/20,gadph,99,T_099,25.02742717,0.153120095,3,0.611809172,1.096194321,1.087435267,1.173488264
10/26/20,gadph,100,T_100,23.47991126,0.047729733,3,0.203279016,1.028413557,1.020196099,1.100928198
10/26/20,gadph,101,T_101,23.81211406,0.057218383,2,0.240291066,1.042963946,1.034630225,1.116504553
10/26/20,gadph,102,T_102,22.70289747,0.143718928,3,0.633042228,0.99438057,0.98643505,1.064495505
10/26/20,gadph,103,T_103,21.84562351,0.043676696,3,0.199933391,0.956832209,0.949186717,1.024299567
10/26/20,gadph,104,T_104,24.61543628,0.045161376,2,0.183467703,1.078149235,1.069534368,1.154170797
10/26/20,gadph,105,T_105,21.97513421,0.068886476,3,0.313474652,0.962504742,0.954813923,1.030372076
10/26/20,gadph,106,T_106,23.72915365,0.0418326,3,0.176292001,1.039330303,1.031025616,1.112614697
10/26/20,gadph,107,T_107,23.68278827,0.090916938,3,0.38389457,1.037299513,1.029011053,1.110440714
10/26/20,gadph,108,T_108,22.70060578,0.078883525,3,0.347495241,0.994280194,0.986335476,1.064388052
10/26/20,gadph,109,T_109,22.44050484,0.143361817,3,0.638852903,0.982887845,0.975034157,1.052192416
10/26/20,gadph,110,T_110,21.68165139,0.019639171,3,0.090579684,0.949650276,0.94206217,1.016611227
10/26/20,gadph,111,T_111,24.11327162,0.08093266,3,0.335635335,1.056154563,1.047715443,1.130625256
10/26/20,gadph,112,T_112,21.71774898,0.049391431,3,0.227424263,0.951231341,0.943630601,1.018303774
10/26/20,gadph,113,T_113,22.40386839,0.177647613,3,0.792932764,0.981283179,0.973442313,1.050474603
10/26/20,gadph,114,T_114,22.58295148,0.055657333,3,0.246457301,0.989126969,0.981223427,1.058871467
10/26/20,gadph,115,T_115,21.84548592,0.057822838,3,0.264690098,0.956826183,0.949180738,1.024293115
10/26/20,gadph,116,T_116,22.42819579,0.028951153,3,0.129083738,0.982348712,0.974499332,1.051615268
10/26/20,gadph,117,T_117,21.80110363,0.081767408,3,0.375060865,0.954882251,0.94725234,1.022212114
10/26/20,gadph,118,T_118,24.86097567,0.23632678,3,0.950593344,1.088903792,1.080202992,1.165683671
10/26/20,gadph,119,T_119,22.70271904,0.022415744,3,0.098735943,0.994372754,0.986427297,1.064487139
10/26/20,gadph,120,T_120,26.31058267,0.078333439,3,0.297725976,1.152396174,1.143188043,1.233652975
10/26/20,gadph,121,T_121,23.54418162,0.042781166,3,0.181705897,1.03122858,1.022988629,1.103941712
10/26/20,gadph,122,H20,NA,NA,NA,NA,NA,NA,NA
10/26/20,gadph,123,Std1,20.88752582,0.196095892,3,0.938818189,0.914867798,0.907557619,0.979376195
10/26/20,gadph,124,Std2,21.88559317,0.052978629,3,0.242070791,0.958582869,0.950923388,1.026173667
10/26/20,gadph,125,Std3,23.01509611,0.051574609,3,0.224090349,1.008054783,1,1.079133903
10/26/20,gadph,126,Std4,24.01708208,0.192937587,3,0.803334838,1.051941488,1.043536033,1.126115112
10/26/20,gadph,127,Std5,25.18846619,0.065151111,3,0.258654537,1.103247785,1.09443237,1.181039076
10/26/20,gadph,128,gold,22.83119579,0.059722598,3,0.261583311,1,0.992009578,1.070511168
