pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
11/2/20,telo,1,T_243,13.91767545,0.179948123,2,1.292946685,0.940496236,0.932408974,1.151957184
11/2/20,telo,2,T_244,NA,NA,NA,NA,NA,NA,NA
11/2/20,telo,3,T_245,13.61935274,0.133696649,2,0.981666686,0.920336879,0.912422965,1.127265202
11/2/20,telo,4,T_246,15.79825375,0.208988085,3,1.322855602,1.067577573,1.058397547,1.307611459
11/2/20,telo,5,T_247,15.13383529,0.202946357,3,1.341010742,1.022679051,1.013885104,1.252617964
11/2/20,telo,6,T_248,14.2573719,0.179289907,3,1.257524234,0.963451451,0.955166798,1.180073644
11/2/20,telo,7,T_249,13.49241431,0.116382193,3,0.862575004,0.911758929,0.903918777,1.116758588
11/2/20,telo,8,T_250,13.54334216,0.168261295,2,1.242391226,0.915200413,0.907330667,1.120973854
11/2/20,telo,9,T_251,14.88423848,0.225157627,2,1.512725207,1.005812379,0.997163468,1.231958994
11/2/20,telo,10,T_252,14.85001304,0.16282014,2,1.096430959,1.003499572,0.994870549,1.229126176
11/2/20,telo,11,T_253,14.27505841,0.181870727,3,1.274045415,0.964646629,0.956351699,1.181537545
11/2/20,telo,12,T_254,NA,NA,NA,NA,NA,NA,NA
11/2/20,telo,13,T_255,13.86305746,0.118183741,3,0.852508483,0.936805388,0.928749863,1.147436487
11/2/20,telo,14,T_256,13.82627606,0.15624356,2,1.130048032,0.93431986,0.926285708,1.144392114
11/2/20,telo,15,T_257,14.52630642,0.183931826,2,1.266198168,0.981624881,0.973183956,1.202333184
11/2/20,telo,16,T_258,15.73503974,0.075611496,3,0.480529423,1.063305844,1.05416255,1.302379275
11/2/20,telo,17,T_259,15.69143474,0.160238651,3,1.021185467,1.060359207,1.051241251,1.298770117
11/2/20,telo,18,T_260,NA,NA,NA,NA,NA,NA,NA
11/2/20,telo,19,T_261,14.08291466,0.064396868,2,0.457269461,0.951662386,0.943479107,1.165633929
11/2/20,telo,20,T_262,17.84931657,0.194583145,2,1.090143392,1.206179517,1.195807662,1.47737663
11/2/20,telo,21,T_263,14.93991763,0.185104848,2,1.238995105,1.009574935,1.00089367,1.236567522
11/2/20,telo,22,T_264,14.76042628,0.150741991,2,1.02125771,0.997445687,0.98886872,1.221711136
11/2/20,telo,23,T_265,15.26582382,0.074302302,2,0.486723175,1.031598265,1.022727622,1.263542571
11/2/20,telo,24,T_266,16.51801668,0.099445822,3,0.602044565,1.116216035,1.10661777,1.367185781
11/2/20,telo,25,T_267,14.39117411,0.01754463,2,0.121912432,0.972493224,0.964130822,1.191148368
11/2/20,telo,26,T_268,14.17540642,0.090564464,2,0.638884429,0.957912578,0.949675554,1.173289413
11/2/20,telo,27,T_269,15.73635409,0.152409466,3,0.96851828,1.063394662,1.054250605,1.302488063
11/2/20,telo,28,T_270,14.39323333,0.120812328,3,0.839368926,0.972632378,0.964268779,1.191318808
11/2/20,telo,29,T_271,13.49980105,0.1552467,3,1.1499925,0.912258094,0.904413649,1.117369985
11/2/20,telo,30,T_272,14.63778681,0.136522875,2,0.932674294,0.989158243,0.98065254,1.211560345
11/2/20,telo,31,T_273,13.77090277,0.056577987,2,0.410851692,0.930577973,0.922575997,1.139808902
11/2/20,telo,32,T_274,14.42482882,0.137795708,2,0.955267545,0.974767464,0.966385506,1.193933947
11/2/20,telo,33,T_275,14.76342424,0.021932048,2,0.148556644,0.997648276,0.989069567,1.221959275
11/2/20,telo,34,T_276,14.06169075,0.22277888,2,1.584296543,0.950228166,0.942057219,1.163877239
11/2/20,telo,35,T_277,13.85837862,0.13355512,3,0.963713889,0.936489213,0.928436407,1.147049223
11/2/20,telo,36,T_278,14.09757092,0.076461049,3,0.54237038,0.952652792,0.944460997,1.166847018
11/2/20,telo,37,T_279,13.96106161,0.161295974,3,1.155327427,0.943428085,0.935315612,1.155548229
11/2/20,telo,38,T_280,14.1109392,0.166072154,3,1.176903616,0.953556163,0.945356599,1.167953502
11/2/20,telo,39,T_281,14.64603677,0.078930411,3,0.53891993,0.989715739,0.981205242,1.212243189
11/2/20,telo,40,T_282,14.13803455,0.059874305,3,0.423498081,0.955387149,0.947171841,1.170196167
11/2/20,telo,41,T_283,15.43545886,0.224138288,2,1.452099933,1.043061465,1.034092252,1.277583155
11/2/20,telo,42,T_284,17.81684097,0.120592659,2,0.676846471,1.203984956,1.193631972,1.474688645
11/2/20,telo,43,T_285,14.55950178,0.133411236,2,0.91631732,0.98386808,0.975407866,1.205080743
11/2/20,telo,44,T_286,15.0163628,0.169224294,2,1.126932642,1.014740769,1.006015083,1.24289484
11/2/20,telo,45,T_287,16.04332608,0.182924719,3,1.140191988,1.0841385,1.074816067,1.32789594
11/2/20,telo,46,T_288,17.95495058,0.026704972,2,0.148733194,1.213317805,1.202884569,1.48611989
11/2/20,telo,47,T_289,14.77673365,0.236310592,3,1.599207221,0.998547668,0.989961226,1.223060887
11/2/20,telo,48,T_290,15.95720409,0.154923691,2,0.970869897,1.078318749,1.06904636,1.320767678
