pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
7/31/20,gadph,1,T_483,22.58515092,0.080692097,3,0.357279423,1.010352616,0.985392253,NA
7/31/20,gadph,2,T_484,24.2262295,0.125994342,3,0.520074086,1.083766694,1.056992665,NA
7/31/20,gadph,3,T_485,23.40833155,0.148211379,3,0.633156526,1.047177816,1.021307701,NA
7/31/20,gadph,4,T_486,24.55755221,0.112787436,2,0.459278006,1.098588502,1.071448306,NA
7/31/20,gadph,5,T_487,24.07450695,0.108387136,3,0.450215392,1.076979347,1.050372996,NA
7/31/20,gadph,6,T_488,22.53476086,0.148137618,3,0.65737382,1.008098404,0.983193729,NA
7/31/20,gadph,7,T_489,22.90051752,0.01598488,3,0.069801393,1.024460623,0.999151727,NA
7/31/20,gadph,8,T_490,23.47643331,0.060105852,3,0.256026338,1.050224366,1.024278987,NA
7/31/20,gadph,9,T_491,23.53719399,0.137202271,3,0.582916857,1.052942511,1.026929981,NA
7/31/20,gadph,10,T_492,22.66771464,0.082683179,3,0.364761865,1.014046126,0.988994516,NA
7/31/20,gadph,11,T_493,23.10590123,0.138399023,3,0.598976953,1.033648517,1.008112637,NA
7/31/20,gadph,12,T_494,23.77844289,0.047197613,3,0.19848908,1.063734844,1.037455693,NA
7/31/20,gadph,13,T_495,22.33045833,0.121907314,3,0.545923923,0.998958877,0.974279991,NA
7/31/20,gadph,14,T_496,22.50264713,0.109960452,3,0.488655629,1.006661788,0.981792605,NA
7/31/20,gadph,15,T_497,23.66969758,0.034262559,2,0.144752837,1.058870094,1.032711125,NA
7/31/20,gadph,16,T_498,22.62812706,0.123325599,3,0.545010194,1.012275165,0.987267305,NA
7/31/20,gadph,17,T_499,22.72298565,0.115471512,3,0.508170509,1.016518689,0.991405995,NA
7/31/20,gadph,18,T_500,22.89180884,0.0747208,3,0.326408455,1.024071038,0.998771766,NA
7/31/20,gadph,19,T_501,22.29663447,0.107702398,3,0.483043297,0.997445758,0.972804253,NA
7/31/20,gadph,20,T_502,22.15889974,0.077644659,3,0.350399432,0.991284158,0.966794873,NA
7/31/20,gadph,21,T_503,22.7414787,0.238247453,3,1.047633954,1.01734598,0.992212848,NA
7/31/20,gadph,22,T_504,22.41289173,0.09478622,3,0.422909373,1.002646557,0.977876568,NA
7/31/20,gadph,23,T_505,22.85140835,0.124864901,3,0.546421028,1.022263712,0.997009089,NA
7/31/20,gadph,24,T_506,22.58332446,0.076358248,3,0.338117835,1.010270909,0.985312564,NA
7/31/20,gadph,25,T_507,23.22419887,0.040488682,3,0.174338338,1.038940593,1.013273975,NA
7/31/20,gadph,26,T_508,22.33640107,0.076685035,3,0.343318668,0.999224727,0.974539273,NA
7/31/20,gadph,27,T_509,24.45044426,0.099109898,3,0.405350092,1.093797,1.066775176,NA
7/31/20,gadph,28,T_510,22.31526289,0.004212788,3,0.018878504,0.998279105,0.973617012,NA
7/31/20,gadph,29,T_511,23.16182918,0.190111197,3,0.820795264,1.036150469,1.010552779,NA
7/31/20,gadph,30,T_512,22.68299424,0.15354071,3,0.676897892,1.014729663,0.989661166,NA
7/31/20,gadph,31,T_513,23.15234177,0.151650392,3,0.655011027,1.035726047,1.010138843,NA
7/31/20,gadph,32,T_514,22.64624218,0.092645846,3,0.409100305,1.01308555,0.98805767,NA
7/31/20,gadph,33,T_515,22.41910874,0.087014295,3,0.388125574,1.002924676,0.978147817,NA
7/31/20,gadph,34,T_516,22.23386099,0.210177146,3,0.945302061,0.99463757,0.97006544,NA
7/31/20,gadph,35,T_517,22.63997212,0.034292899,3,0.151470589,1.012805057,0.987784107,NA
7/31/20,gadph,36,T_518,22.04997203,0.093954144,3,0.426096429,0.986411249,0.962042348,NA
7/31/20,gadph,37,T_519,22.91866734,0.070198703,3,0.306294875,1.02527256,0.999943605,NA
7/31/20,gadph,38,T_520,23.03220293,0.184672521,3,0.801801381,1.030351605,1.004897174,NA
7/31/20,gadph,39,T_521,22.61686533,0.029628254,3,0.131000711,1.011771369,0.986775955,NA
7/31/20,gadph,40,T_522,23.1982447,0.130330222,2,0.561810706,1.037779526,1.012141592,NA
7/31/20,gadph,41,T_523,24.42380962,0.101854324,3,0.417028815,1.092605493,1.065613104,NA
7/31/20,gadph,42,T_524,22.81961225,0.236274952,3,1.035403011,1.020841305,0.995621822,NA
7/31/20,gadph,43,T_525,22.88256864,0.07316669,3,0.319748588,1.023657675,0.998368615,NA
7/31/20,gadph,44,T_526,22.28595547,0.046666695,3,0.20939957,0.99696803,0.972338327,NA
7/31/20,gadph,45,T_527,23.23236106,0.028341588,3,0.121991855,1.039305731,1.013630092,NA
7/31/20,gadph,46,T_528,23.05039672,0.049059438,3,0.212835547,1.031165508,1.00569097,NA
7/31/20,gadph,47,T_529,22.32154828,0.060245142,3,0.269896788,0.998560284,0.973891245,NA
