pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
7/23/20,gadph,1,T_243,21.81415874,0.032180246,3,0.147519993,0.9722678,0.964653473,NA
7/23/20,gadph,2,T_244,22.8957642,0.071754681,3,0.313397185,1.020475488,1.012483622,NA
7/23/20,gadph,3,T_245,21.72906498,0.075995452,3,0.349741015,0.968475129,0.960890504,NA
7/23/20,gadph,4,T_246,22.96907698,0.066111315,2,0.287827478,1.023743075,1.015725618,NA
7/23/20,gadph,5,T_247,23.48493634,0.070311969,3,0.299391782,1.046735181,1.038537661,NA
7/23/20,gadph,6,T_248,22.66176024,0.181198715,3,0.79957917,1.010045817,1.00213563,NA
7/23/20,gadph,7,T_249,21.91749171,0.131938262,3,0.601977011,0.976873401,0.969223005,NA
7/23/20,gadph,8,T_250,21.90357305,0.091540625,3,0.417925537,0.97625304,0.968607502,NA
7/23/20,gadph,9,T_251,22.73183077,0.165598324,3,0.728486525,1.013168894,1.00523425,NA
7/23/20,gadph,10,T_252,22.74000779,0.116826273,3,0.513747727,1.013533348,1.005595849,NA
7/23/20,gadph,11,T_253,21.9213252,0.130933481,3,0.597288165,0.977044262,0.969392527,NA
7/23/20,gadph,12,T_254,22.76086791,0.010460365,3,0.045957673,1.014463094,1.006518314,NA
7/23/20,gadph,13,T_255,21.9047453,0.046192685,3,0.210879808,0.976305288,0.96865934,NA
7/23/20,gadph,14,T_256,21.98546064,0.050240061,3,0.228514935,0.97990281,0.972228689,NA
7/23/20,gadph,15,T_257,22.6200148,0.067151358,3,0.296866993,1.008185202,1.000289587,NA
7/23/20,gadph,16,T_258,23.13911592,0.104017801,3,0.449532304,1.031321794,1.023244985,NA
7/23/20,gadph,17,T_259,23.1258146,0.118153165,3,0.510914609,1.030728948,1.022656781,NA
7/23/20,gadph,18,T_260,22.4274562,0.159383501,3,0.710662413,0.99960277,0.991774368,NA
7/23/20,gadph,19,T_261,22.47627254,0.11156285,3,0.496358325,1.001778538,0.993933097,NA
7/23/20,gadph,20,T_262,24.15153543,0.075186959,3,0.31131337,1.07644583,1.068015631,NA
7/23/20,gadph,21,T_263,22.26997614,0.040743396,3,0.182952131,0.992583806,0.984810374,NA
7/23/20,gadph,22,T_264,22.01271135,0.036398787,3,0.165353494,0.981117388,0.973433754,NA
7/23/20,gadph,23,T_265,22.08600129,0.135307648,3,0.612639864,0.984383956,0.976674741,NA
7/23/20,gadph,24,T_266,23.09686276,0.024126126,3,0.104456289,1.02943855,1.021376489,NA
7/23/20,gadph,25,T_267,22.76731987,0.07023198,3,0.308477151,1.014750661,1.006803628,NA
7/23/20,gadph,26,T_268,22.19707229,0.07517967,3,0.338691831,0.989334445,0.98158646,NA
7/23/20,gadph,27,T_269,23.52881933,0.050064799,2,0.212780752,1.048691067,1.04047823,NA
7/23/20,gadph,28,T_270,22.30203741,0.119603357,3,0.536288928,0.994012793,0.986228169,NA
7/23/20,gadph,29,T_271,22.32093608,0.190764268,3,0.854642776,0.994855116,0.987063896,NA
7/23/20,gadph,30,T_272,22.60511069,0.067340526,3,0.297899564,1.007520918,0.999630505,NA
7/23/20,gadph,31,T_273,22.04956843,0.077816445,3,0.352915954,0.982760126,0.975063628,NA
7/23/20,gadph,32,T_274,23.20937039,0.084632544,3,0.364648169,1.034453071,1.026351738,NA
7/23/20,gadph,33,T_275,21.94789261,0.032923096,3,0.15000573,0.978228385,0.970567377,NA
7/23/20,gadph,34,T_276,22.25553905,0.139555291,3,0.627058689,0.991940338,0.984171945,NA
7/23/20,gadph,35,T_277,21.76545535,0.124033535,3,0.569864187,0.970097066,0.962499739,NA
7/23/20,gadph,36,T_278,22.03515498,0.012165721,3,0.055210508,0.982117711,0.974426244,NA
7/23/20,gadph,37,T_279,21.74434476,0.133823606,3,0.615440967,0.969156157,0.961566198,NA
7/23/20,gadph,38,T_280,22.79322663,0.153712366,3,0.674377387,1.015905338,1.007949263,NA
7/23/20,gadph,39,T_281,23.61566996,0.042292119,3,0.179084987,1.052562042,1.04431889,NA
7/23/20,gadph,40,T_282,22.4948847,0.07155758,3,0.31810601,1.002608091,0.994756154,NA
7/23/20,gadph,41,T_283,23.00709784,0.033891523,3,0.147308986,1.025437683,1.017406955,NA
7/23/20,gadph,42,T_284,23.78524451,0.216262099,3,0.909227981,1.060120064,1.05181772,NA
7/23/20,gadph,43,T_285,22.3671875,0.036325412,3,0.162404917,0.996916564,0.9891092,NA
7/23/20,gadph,44,T_286,22.57771128,0.051303663,3,0.22723146,1.006299713,0.998418864,NA
7/23/20,gadph,45,T_287,23.15746979,0.064735281,3,0.279543843,1.032139835,1.024056619,NA
7/23/20,gadph,46,T_288,24.64344236,0.040764621,3,0.165417721,1.098370365,1.089768464,NA
7/23/20,gadph,47,T_289,22.34560016,0.065290063,3,0.292183079,0.995954406,0.988154576,NA
7/23/20,gadph,48,T_290,23.15631374,0.098377399,3,0.4248405,1.03208831,1.024005497,NA
7/23/20,gadph,49,T_291,23.37979814,0.077419682,3,0.331139221,1.042049119,1.033888299,NA
